"","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13","r14","r15","r16","r17","r18","r19","r20","r21","r22","r23","r24","r25","r26","r27","r28","r29","r30","r31","r32","r33","r34","r35","r36","r37","r38","r39","r40","r41","r42","r43","r44","r45","r46","r47","r48","r49","r50"
"X89",0.00280296656320343,0.00603375077996965,2.84329070134703e-11,8.21087563811877e-13,9.21952469200271e-05,0.000214486864197608,0.000368087244525237,0.00498146284761362,0.00499309499285325,1.26545659142666e-11,3.88830143409027e-19,0.0749080563676247,0.0228545750158298,0.0244657490921566,0.00188961792368097,0.0119486716187509,2.86711485987114e-10,1.8358343769075e-26,8.34038299510888e-05,3.14107833380237e-07,2.60613973621422e-05,0.00216452679799844,0.401036705586461,1.95525264780737e-11,1.05932725514142e-06,4.28981157137694e-10,2.73008791143783e-07,3.67114741158379e-07,2.94939050470893e-17,1.76566212462938e-14,6.50189526431597e-10,9.98224146821287e-07,0.119714563222783,0.0478226656383472,2.42116438334115e-06,0.000191697839609466,3.01847693523605e-08,0.00656540938393052,2.0966361043669e-05,2.16575286054854e-08,0.00113569786295479,0.000832889271414218,7.21128242354341e-19,0.00842001526144409,3.11596281036828e-12,0.088881316371694,0.0271161260003577,0.0025565444894774,0.00728362042861209,5.80222334147893e-14
"X162",2.64505239711603e-34,2.74873286394526e-08,2.48310269637958e-08,9.12611587545658e-41,1.04611369365154e-12,6.38917134970117e-16,2.41827474396034e-24,2.18202468664098e-15,2.06500535971399e-27,4.81325624943779e-22,6.73779648074608e-25,0.109705012159764,9.07088283740299e-26,0.019998104213799,8.29383667231579e-07,1.55390374332855e-52,5.42293764843829e-35,1.27171927547577e-36,1.855331260345e-19,1.40057639049202e-17,3.05816005869701e-24,1.16621139459854e-19,0.294785956831561,7.0911799650518e-52,2.18246527440902e-20,2.42257812000629e-32,2.37500285808888e-31,1.36162147807408e-05,1.65419002476922e-35,1.4210369052771e-18,5.27943255625456e-31,8.49426996262675e-24,0.0757864725948188,9.21143159142413e-84,3.91227948931741e-15,6.22179597008695e-20,7.77934190846629e-26,0.000134296128043981,4.69715350422388e-50,9.92067932413237e-17,7.5812679205806e-18,0.00754170162900136,2.66440895719396e-24,0.0221593028094108,9.7721850727559e-24,0.15465722934646,0.160583710292335,6.85731507717902e-38,4.41149173616181e-12,6.65695498644596e-24
"X152",7.00058455843431e-39,1.01655563346854e-16,4.30745991468278e-11,7.05307582165364e-44,2.37902049493814e-12,1.19283780212702e-25,1.28848467749307e-36,4.06101201951534e-17,2.00660317317021e-46,1.4744940553828e-30,1.21290897165893e-18,0.134542267875909,1.92355810598797e-31,3.27797984604794e-11,1.94430688250967e-22,5.87370377598294e-82,1.1433561861017e-44,1.43861100000368e-52,5.224216052925e-28,4.93300935345636e-19,1.88434169204508e-47,2.44402097292069e-27,0.150250652333439,3.25257913504415e-16,1.11895652920363e-25,9.64931328405872e-44,1.24598869430735e-33,0.018529998975105,3.12757226559596e-45,2.12681907665986e-47,1.88993995055316e-21,2.87142535772888e-25,0.0496206403689729,1.83696088806175e-75,5.86627466807959e-27,3.94469599067757e-32,3.86725139006418e-33,0.000359129024572663,2.11047939574449e-44,1.96278206314573e-36,9.57761365867962e-15,0.0215831116347474,5.46881066686225e-20,0.0674665711927374,1.17942619163851e-25,0.0791431750196657,0.339929677451573,5.78843554014836e-68,3.56170151030021e-27,4.38669665691551e-11
"X118",0.0067789571101839,0.0936285047779169,9.61596965905756e-28,1.12662104874706e-20,2.93814684337046e-14,4.81280739993556e-15,1.64086068532346e-21,2.43407757115327e-24,2.53752593123908e-27,7.67490086163592e-31,1.32637358840419e-09,0.155226775846735,3.43006222433636e-21,9.21230854029315e-29,2.97826159816147e-15,6.47861696332539e-58,3.61053095497878e-33,1.97466013047979e-64,1.73200259777727e-18,1.4114200457407e-20,1.28513616438669e-44,2.97099721957291e-26,0.0339791992894649,0.0196602505173465,3.52786334026193e-11,3.58529215273799e-26,2.90319784729398e-17,0.00919746462583949,5.5638580299943e-37,1.60746965299194e-51,1.27538019814647e-23,4.0015232896027e-19,0.0643368986306867,1.53408283060894e-19,3.70623536930031e-14,3.17086768648603e-13,7.14099354697923e-22,0.00605090825110422,1.00958835165509e-13,2.1153656077756e-31,4.07875543965742e-27,0.00735008494273737,7.94827561278575e-11,0.10275553309638,2.76262295583932e-19,3.59225990901154e-24,0.389407077490516,5.78759604427356e-37,5.6956969832473e-17,1.29327950308084e-13
"X122.1",6.94630458347719e-11,0.314049516246691,2.58066572112839e-61,8.37019472658815e-12,1.47667258180322e-22,2.58769621801182e-13,1.80516976203151e-17,1.10442903849786e-28,7.63145721696434e-16,7.28865284172998e-13,1.83773683613578e-14,0.142451301602037,2.82547467519031e-09,4.03265019640242e-23,2.81368577567184e-19,5.63470991012347e-25,5.48010885632712e-14,1.20009799652864e-69,1.64814739180888e-08,4.5680094352597e-21,3.54975550665896e-45,1.05632726647106e-19,2.98333528437027e-25,6.85149946479291e-12,5.67588814423554e-09,2.19658085214153e-26,8.92068499072626e-12,1.86989851802427e-08,2.12273848251086e-37,5.34343945727805e-38,1.05164134764167e-37,1.20970905885194e-26,0.109995107258183,3.79781575225765e-23,0.000239081518671538,0.000400884263312452,3.84979249225584e-20,0.017169609090121,2.24888640726601e-25,1.29247050001324e-24,2.24947404381499e-24,0.000827911708697455,1.9429512951592e-26,0.0630266698350378,1.0526884124462e-06,3.15626809043376e-36,0.217586571002126,0.00975625921750517,0.0360102659835765,3.90024494257592e-27
"X81",2.26141616851603e-18,0.457172155732061,1.1925046743061e-35,1.64227309757419e-25,3.31913358462427e-15,3.16822372510482e-07,4.89659669794282e-09,1.61091485065368e-16,3.64133396953111e-05,4.30502191024197e-09,1.21479469638914e-10,0.129100355925428,0.00364332330762905,4.03074988961723e-19,2.34388284021448e-24,1.03066560544305e-40,0.0154491413839002,4.27206632137906e-60,8.37591451222972e-21,2.77534890149393e-08,2.29388366641696e-26,0.0287763804302134,6.68964158651611e-11,2.13036240027571e-21,2.56666766806146e-13,1.71259108658304e-21,4.68316656546082e-18,0.00796433344486146,2.24938939522529e-20,8.78048591356844e-29,0.0139411546486611,5.83257302519099e-14,0.137584155732108,2.33558260062956e-20,7.0827281608876e-18,7.13839196193646e-07,2.17176359853381e-19,0.0122107272855581,1.92790966960549e-17,5.87566013096985e-32,3.24944529919491e-22,0.0150149454780689,2.46938713146318e-26,0.0163006259327869,1.84065133993725e-06,7.24470603615146e-08,0.0559256200707435,0.0019858711853109,0.0205416300004858,1.42730231150744e-16
"X62",3.37609672266159e-25,0.334089323904428,1.18725642099147e-52,1.59716715725679e-17,2.96465918060162e-23,6.62118270890978e-16,6.68745016369781e-10,0.00521887544861973,1.19132762728323e-37,4.80160399492799e-10,4.89399657544e-09,0.112395018317757,0.00110335096088688,1.47998210253199e-15,1.62053207036611e-09,1.32979138289267e-51,1.00671425357487e-14,1.44103613162992e-52,4.39247487632443e-30,1.6011846532145e-05,5.40650703507048e-27,0.198741324298401,0.00521915658713798,5.94949822664058e-10,5.14018096549682e-20,3.92804479843345e-28,7.38257536279632e-21,3.40815498423961e-06,6.74829777518398e-33,3.23792871036862e-24,0.0997463640326628,9.21446055874366e-15,0.122349908648989,8.31889152010291e-13,2.85981330031848e-42,2.15434021838409e-05,3.1759335660472e-14,0.000425137954434504,2.92365715361709e-35,4.07528366922773e-18,5.42468413003389e-23,1.49180688983773e-05,9.75846909050193e-18,0.00430993408523438,1.49995463683651e-24,3.35830311682296e-10,5.67947249647257e-07,4.48983646961616e-37,4.54559606107385e-19,5.92586064504912e-19
"X100",1.09358225733575e-10,0.126678050067121,8.15200171780077e-38,1.41412752659331e-07,2.53301574882656e-22,9.24630804432751e-09,0.00447514187496843,0.00246939946883821,5.04634299485304e-21,1.9435445479528e-15,2.89055066215672e-16,0.102312731383162,0.00342884454010372,5.27781122367355e-18,6.66974814984278e-19,4.06199934896857e-20,6.20284505142361e-25,3.80558201518634e-33,1.60452275972727e-14,1.1020851904742e-07,2.0562376529868e-22,0.376276010349289,0.00775467704701795,6.29243577831886e-07,1.7522261138054e-24,6.15497808462044e-26,3.77686720608878e-16,0.000710732162000722,4.18076736206726e-10,4.01193344831659e-20,0.0791438970888094,4.84068839952209e-10,0.0960992611507841,0.0228190285059682,0.00172070888265473,0.00468925507957623,3.68396213019403e-07,0.000110617411239919,3.05638513882275e-19,0.000325212710261397,1.81108382919485e-14,0.00746618346151811,3.29128890600108e-10,0.0225030421788254,2.78705208883621e-37,3.02269443461027e-10,1.13280010686809e-19,2.46706588783407e-20,1.95716328856712e-06,1.28603575684242e-05
"X110",0.000671850824459481,0.00325815660728327,4.38256637181088e-27,2.55843788624941e-08,1.29161808626947e-06,8.59634042219051e-21,2.45050654572082e-13,0.00430481442805945,0.0206847211041527,1.76407734040728e-19,2.5638314797738e-34,0.0692496329108804,0.00260763667890231,2.04863970518037e-05,3.53688393509264e-16,9.63592716696072e-16,5.82143445864362e-09,4.36834863704107e-21,9.92545468098744e-11,1.4349196784617e-17,1.59915129459804e-08,0.387765757744512,0.0134226445107158,1.66711325826737e-15,7.57123251788331e-17,2.41937052643657e-11,2.30778864896292e-07,0.00351563960347601,1.24698012385503e-06,2.44185455347493e-11,2.23247117028755e-13,3.25575831916339e-07,0.0833167708143724,0.022987646718198,0.112123851177784,0.0137291937276517,0.00109624607190636,0.00887863655699496,0.000574984781300711,4.35282408616163e-14,6.85058891076515e-12,0.0367847783313726,3.74677906358914e-11,0.0193527684453688,0.00089109976943165,4.9197607670267e-13,1.5256457070227e-09,0.00607980597282377,0.0357156587020158,0.00172942376481185
"X28",1.38216510597685e-06,8.29979947305224e-29,1.17545513388169e-19,1.73048115716521e-20,0.000436788275381615,1.08108384667454e-22,6.16828581159371e-16,1.51769519935026e-15,0.0575642335038625,1.01835862146351e-14,7.62264618968457e-46,0.0382076929120993,0.00744576265377619,0.016038063347339,1.48023424212948e-16,3.98047611511917e-18,4.33223324173712e-05,3.52799322425124e-26,1.32376761054616e-12,2.07295265771867e-13,9.37352316945708e-25,0.234287904243049,0.0160896999079409,2.9209358965214e-16,1.11616404929103e-11,4.19923859061264e-18,1.18148374213023e-08,0.00246579473305255,2.0547930045924e-05,3.67064315529718e-24,7.36927377317724e-31,2.91417834288217e-09,0.0938472115193488,0.00190583625987927,0.27405592490797,0.000889259122662978,6.23426168376869e-13,0.0103545319929876,3.75527547975599e-22,9.39591668928932e-15,7.49659282486404e-16,0.0311607403731084,4.76494240591607e-16,0.01989936375085,0.0274872446298526,9.50762005902046e-14,2.69069124916037e-07,9.64966118662595e-14,0.0231325812030645,6.90349010970621e-14
"X103",0.00741316257015943,0.0138934216415084,5.55998215282456e-07,1.95174720079722e-16,2.75150319200092e-05,0.00973644176193638,1.2135043927195e-05,4.29682084882728e-34,0.0918160520354503,6.18173984831293e-11,0.0273830934661548,0.03506412068571,0.00180116277613771,0.0177994566225946,1.08843274375496e-14,7.24703017818506e-32,0.000341468548241687,7.54304644682244e-34,2.9087728483319e-12,1.96052305730959e-13,2.54941730252069e-19,0.0746361316586423,0.00858001191179825,2.78095381366289e-12,2.92787029548547e-07,5.36730872293399e-13,3.67813778534348e-10,0.00840228257963985,0.00416950730171182,8.72314726754565e-19,2.53009463039145e-06,5.61378524706861e-15,0.103226291211392,0.00372124998646617,0.396373178118444,0.0147038147731833,8.12328672260659e-06,0.00534153294346739,7.56089532280529e-37,5.89534734028983e-06,1.19066748415371e-11,0.0030274855975746,4.5433115747017e-12,0.0220551071474226,0.023956330967249,1.2404918254671e-12,2.072407231752e-09,3.75625781200695e-24,5.58308928088945e-17,5.32349036780902e-17
"X150",0.00254649809562936,0.0231374581340268,2.39014314528403e-05,6.60506354164963e-15,6.34682735125558e-05,0.0500267688827524,3.96648789755512e-08,2.91250938018696e-07,0.0941768449189102,1.59004913277631e-13,0.188293694847103,0.0441837527373053,5.38021364930481e-18,2.24306257824115e-35,2.78254001750778e-13,3.48085327293716e-20,2.67583602405038e-16,2.67686553329044e-24,3.06030806635485e-17,7.56163368444321e-09,3.83022936185693e-15,0.00885786789720585,8.06378836601665e-05,0.00159595521181,8.51699934196865e-24,6.83267943300601e-10,2.55349735417036e-10,3.98624535429718e-06,0.00934350188984066,9.3201851074632e-09,1.78278103417554e-08,1.86629621577431e-07,0.0843723028134647,4.86741546982905e-12,0.371074549549138,0.0104216488980463,5.7883811428449e-12,0.00967909710272054,1.5239004692891e-09,5.49437748306278e-22,4.32072662904565e-15,1.95755084348702e-06,6.4865046031667e-05,0.0131237107032014,4.23514181653236e-18,1.87338582015609e-15,0.000375338309760077,4.93646840865479e-14,6.23211469313577e-12,8.31951189517596e-11
"X157",2.96117105544143e-36,1.71947466148044e-25,1.27802578950968e-18,6.34968615985797e-15,8.34007540732297e-09,3.5625076464612e-31,1.35419462195274e-20,8.50145827895893e-15,4.06714399730421e-10,2.10819454243785e-22,0.198214217886097,3.89489307637146e-15,0.259690221749476,0.103536993811889,2.62938814755431e-10,3.43063340669583e-25,1.01403772979504e-05,2.668608637813e-30,6.17197292576999e-10,1.45470407942064e-17,3.53549640280054e-16,2.13934281294767e-11,3.25613628595814e-15,1.47053008310839e-19,1.32662359986644e-18,5.02544685190818e-25,3.95691342389724e-07,9.81246811157312e-10,3.00482612912313e-20,6.23533604536102e-23,5.14273690116104e-16,1.88284421334796e-16,0.181320791635019,0.0514347853001143,0.0188016076470299,2.80447038124676e-12,2.03583976926714e-20,5.00541347508407e-13,0.188406529357317,5.2386629010372e-34,1.50110490468918e-12,0.000950286980711111,6.12006945411275e-14,6.0847046788463e-05,2.57263439351757e-22,0.0119226124505269,0.00589386390293989,1.19833073759934e-28,1.61742730114543e-09,5.53024436281089e-08
"X104",4.38227702748467e-37,1.38528876017214e-25,4.39696320475219e-25,8.4732814190434e-31,4.15976628523142e-17,5.53378418834793e-25,2.46866357358348e-12,3.10814384851706e-10,3.73792143960173e-25,4.32651823852466e-33,0.0375132204571717,6.53496196096623e-17,0.241818673029727,0.0363441941785288,0.00615233816008626,3.41038391493106e-50,5.49569239646263e-32,6.01543078257046e-12,2.63147085928768e-10,1.20715803448298e-08,7.73278283808686e-18,1.50090203905317e-26,0.0321532278461578,1.11901536202757e-16,1.96304759168024e-17,3.18775960127612e-24,2.83272718188592e-23,1.37759784005729e-07,1.66674987786382e-13,0.00647265584507288,8.21142590479575e-17,4.9990071226744e-33,0.217929943257487,0.179427459532951,0.00919600177241923,0.0122806400461712,3.8939670930329e-17,3.22280965987347e-13,0.209408890708878,2.53024241796368e-08,1.69658277168387e-17,0.000857550251559511,1.89580788889036e-18,0.00669035171923826,0.00768480364129046,0.000106456675214129,5.85501933833418e-18,3.46603990817092e-26,3.36150435021448e-15,2.25085538880549e-14
"X123.1",0.000801825119357306,5.24958018192885e-08,3.08142120023405e-23,3.52285341646774e-22,8.78762421986869e-19,2.39114574132809e-17,2.2120448277807e-09,0.0075691072367184,1.02901683809372e-17,1.07941347278703e-31,2.04293773624987e-25,3.61998812454218e-18,0.0996110545415146,1.13105002706146e-18,3.73652682130015e-17,9.28923645394386e-27,7.08068561439996e-32,3.35714267353316e-13,2.15982672187008e-17,9.90966244828676e-06,2.90998505342935e-23,3.12933390573228e-12,0.159910885931069,0.0044331240267443,9.65600641697176e-18,0.00123611737696688,5.59217447436073e-15,0.00076630745104566,1.83540695683302e-11,0.00403280154261196,6.72506438831279e-17,9.37524085770409e-18,0.240693271010471,0.34980788559247,1.12491742970695e-07,0.00954839682251102,0.00054665371660727,6.27268728754574e-09,0.125095777991519,1.10748419246155e-08,2.71639800035801e-20,0.000233560581308282,1.64221074693234e-06,1.31972539837985e-07,0.010813142434597,8.243914422353e-20,2.10279731248721e-17,1.02801933287297e-13,6.52356049142093e-11,6.85579498461045e-12
"X103.1",0.0525810178733203,6.35946647201115e-10,3.62560665027459e-07,1.02823709654227e-05,0.00462836696745511,5.28816900518621e-13,3.91612414332882e-17,0.000237952880684806,1.8633593179381e-05,7.4910459895752e-23,0.000796428852315221,6.68983896469677e-26,0.0066320812759703,2.95458687004377e-20,1.20177462911188e-17,0.0148864156142708,2.07067153929428e-10,1.19892646139069e-21,2.06407910617545e-11,8.10218756760604e-18,9.16156338681114e-13,0.00425836730266843,0.274403842128277,0.00578682710308921,1.54855128957388e-07,4.55480675459964e-06,6.70901425388717e-05,1.72131726528519e-06,0.000293641916341241,2.69381269651405e-06,1.33539866457475e-07,4.86965559503867e-10,0.227695898423168,0.348611864361844,2.17355476262465e-11,5.09672679743815e-08,1.27549253588644e-09,1.13330386635009e-07,0.0186822293162288,5.9400565861e-11,8.38885708380423e-14,3.56407126686841e-05,2.1049531311702e-05,2.07156432174344e-05,8.37228323122798e-10,0.0357745497624752,0.000589527603269748,0.000603469690865595,7.6761777486669e-08,3.24870847833985e-12
"X27",0.0312845096287994,1.04545500712e-19,1.17447682184941e-15,1.9081902761778e-06,0.0225124582606066,1.50973709479206e-09,4.17028530089906e-12,7.82028674758046e-15,8.57980597136774e-10,8.76999365968473e-13,0.00164026066874102,1.84017920078759e-23,1.94469111333306e-26,0.00501337839343988,6.4930356764499e-07,8.57222072174087e-16,2.15397015025177e-19,6.03836761531814e-07,0.000179859940294391,2.45756922596129e-24,2.20083768233449e-10,5.13007227923616e-07,0.285947972928851,2.23480424078458e-24,3.17485717260221e-14,3.00712326809369e-22,0.0108429464560466,1.30376816271684e-18,6.22385932487353e-08,5.34742910718588e-18,2.08688957756958e-09,3.95363425567997e-19,0.161063241374543,0.139479815607868,2.20197706030735e-18,2.51773591974376e-14,3.35932827522024e-14,2.79177238611609e-23,3.73252976281362e-25,1.62747369267844e-09,1.27237711154217e-14,0.000117329130925519,2.75940224094346e-07,3.51946365071657e-16,4.06461693536148e-18,0.232351075678053,0.0267483056779874,0.000485822272430307,0.000238560761386118,9.27662966835099e-18
"X51",2.35347611198839e-27,1.09314554883033e-09,2.35102472683316e-06,3.5233229225e-12,0.0275545790138714,4.32014136166192e-21,9.87364984259224e-22,8.89184867924237e-26,3.15143861678814e-16,1.35958390477567e-13,2.19036539675268e-17,5.64557787758645e-12,2.89332505270519e-22,4.87921069280303e-17,1.58035551698172e-16,6.91022140702638e-46,4.41647732522298e-32,0.0182363965544476,1.33841119294681e-24,2.79409324457221e-25,3.26594162551363e-23,5.24892002292665e-15,0.183021571234486,5.36305414503981e-20,8.52565144316876e-19,8.24497385775535e-13,2.14623269861628e-17,1.86034366520359e-05,0.00540118477541624,1.21173055893784e-07,1.83735824040233e-30,5.64458430490604e-25,0.0809267445408103,4.37800765936136e-12,4.50722672966981e-08,3.06063650388502e-13,4.55959107182327e-05,3.46129983467442e-30,4.30961450967892e-19,2.49967756930812e-20,5.68290639255653e-24,0.00877782800057086,1.44956231295176e-07,0.000829603052723093,9.71254635337238e-24,0.360821581838133,0.17486084549814,0.00121508914721621,0.00148285313120495,1.87061438304727e-21
"X113",1.41523012643335e-40,8.09669875510385e-18,0.00294553877532304,7.65762249389664e-29,0.0088944519173708,3.26830798855283e-23,8.21080667763569e-08,4.19587318153527e-17,1.24138452941726e-19,1.16190987610992e-11,6.99795276102799e-23,1.06508342813835e-07,1.88025579549465e-06,8.23487834891454e-35,7.38419246217133e-11,0.0785263686287335,7.73674711645974e-11,0.0179249484158654,3.31555745310445e-19,6.39659781561396e-14,1.31848593112392e-11,2.29658690970006e-08,0.0649508110248733,0.0591799684773086,1.16558802351858e-18,3.31029107401568e-10,9.58957025842896e-15,0.00975891111663836,0.00705430602339243,7.47190216333657e-09,2.32121703103197e-22,6.09373584406971e-15,0.0349795754772699,1.61885965543246e-05,0.00395362249711278,4.42320563618227e-22,2.01146749881337e-16,2.32765267445455e-19,0.00344992514587088,6.67940174939078e-13,1.02022450974991e-09,0.0116720070463261,6.70419479092128e-05,0.0187367040594532,2.12759673698993e-14,0.211029861557677,0.361264420273706,8.82543188106262e-06,3.74321509252242e-37,0.0090730852771511
"X93",8.55676094504772e-10,0.0536634186559758,0.0015825621490358,1.9848011449489e-12,3.94931060890552e-10,1.11947980404214e-13,5.20843380262185e-06,5.9627298156109e-15,2.84371578821094e-08,1.38903387197301e-18,1.41589861066387e-29,0.000144727734759051,0.000208402688772984,6.18310752654474e-29,6.90513386673304e-13,0.158779012790739,5.34703887736601e-10,0.0229500180735405,1.21781220557288e-12,1.42456206014141e-13,1.43856752797819e-18,2.94707250108284e-11,0.00159748622305084,0.0915639950123343,0.00273056648315645,8.92405242207991e-20,2.67956805949814e-13,4.76825204771988e-05,0.000614877364973943,2.62033459456938e-17,4.61132089087811e-20,1.34605903648195e-20,0.0700374133783063,0.0337026551459746,0.00629864695152985,6.17562835879523e-09,2.72437563729126e-21,1.14262919212535e-09,0.000132161891665206,2.49012018275448e-06,2.77295449224447e-11,0.000932028992677907,6.86490270924886e-17,0.031276985536255,1.60184158137241e-22,0.0232381116242008,0.408443536774406,0.0127320638371691,0.0379960896350874,0.00522529057755795
"X137.1",1.5603223697853e-17,0.224456808627614,1.49977617568317e-30,5.56553200505698e-07,1.47507257848078e-27,6.46819189532579e-05,1.00077077596194e-08,3.98496329769464e-25,3.39472147108058e-13,2.22407838242949e-10,8.09409329640033e-21,1.00252443209187e-08,0.000665635322233211,0.000303720921494369,9.95038078355026e-19,0.184707522673578,7.7812824539067e-12,0.0169420258034302,2.92022016048349e-06,1.73800179008275e-11,7.01492817622352e-15,1.29811506618634e-18,3.97580969780979e-27,0.00357259426278852,0.00646266017771973,3.99328720162377e-08,2.99997297269714e-32,2.39687862010725e-32,1.48963701736557e-16,5.87743868492083e-14,1.54481596395712e-34,1.42646675460943e-17,0.110069723887775,4.02592311564803e-08,2.20721649372745e-19,2.83686636450823e-07,7.93613793920372e-10,4.76327859874096e-05,6.89214292304235e-13,0.000414854751774498,3.04703529885393e-25,8.28142941553277e-19,1.41558891918448e-29,0.00970814746607158,1.71188298120723e-21,7.39813705693438e-26,0.255586928038309,0.0175272789214999,0.150081647673616,7.12695233917724e-28
"X129.1",6.64334027699943e-28,0.36296317490985,2.31342023422537e-18,7.34599634418893e-20,2.78700255074676e-14,8.69598846716054e-11,1.54898856790835e-06,5.72097310781178e-21,1.56081442809566e-15,5.33632009001814e-11,4.90174819816097e-13,5.53400817965975e-11,0.00561030134619252,4.39594539312712e-23,3.7642979478185e-23,0.152966370282912,0.0136645587289065,0.0171450123926008,1.21794296626886e-08,1.54746122310205e-06,0.000402497344758215,0.000102353442950112,7.85010006170133e-28,2.9404415075942e-29,4.52147147282472e-14,3.80870250204304e-14,8.46930605233367e-30,1.0249375932565e-21,7.30103578275986e-15,2.90479230221784e-05,0.0828644705651414,4.12442657047138e-12,0.151110809658809,3.05466831764688e-41,5.65346927461835e-14,7.48229132671904e-31,3.87622980167765e-14,4.62454746762155e-11,5.42025560085573e-29,3.89665910451808e-11,4.1529131654977e-12,1.69306248405281e-24,7.68878625858852e-16,1.09937302042138e-31,2.72466637137346e-21,3.82471201338486e-14,0.0883002998233296,2.31089426885123e-05,0.113252532209724,1.34343287524166e-33
"X110.1",4.90529120306874e-35,0.257792124436297,1.76268873745869e-23,2.60783173239284e-18,2.9309921802752e-11,2.2014257253244e-24,2.37456741850128e-09,5.42035185849149e-12,1.6622507719306e-38,0.00100322198692411,5.92949801925307e-16,4.38461825648669e-07,0.00186418376088022,4.15612364123508e-28,4.13933561080657e-08,0.0950665362134633,7.17295562152358e-09,0.0104273355709765,5.64662559662498e-19,0.000905917076086014,9.46621141780312e-10,0.149028975149947,4.30258994040238e-15,1.19444916448269e-18,1.39519700402978e-10,2.45859150450857e-15,2.24596561226226e-14,4.76811833220555e-19,9.3640721110987e-26,4.15856072406428e-07,0.249279562346345,6.91894267265157e-20,0.170681119891563,1.07936932830176e-42,2.11831173558974e-26,4.18186150796799e-34,1.57498570842373e-24,7.5396574935525e-20,6.96449221663417e-34,6.10594842675712e-15,1.48459221184952e-10,4.92298750849991e-21,2.75863711017505e-12,2.91754332202634e-39,3.68743333516958e-38,1.69945614465319e-12,0.0160157630926906,1.81818978664546e-43,1.2494580391625e-07,4.12905746964586e-26
"X104.1",1.35269578653653e-06,0.0822092850353945,4.26629172035988e-16,1.54609153998394e-06,3.87695127290111e-10,1.7578692490679e-10,2.87630689979242e-08,1.49325840335143e-13,0.00706892650723922,0.00689659011701396,2.61338637939193e-06,1.39551275214155e-14,1.57976423332563e-11,2.41915137037163e-11,8.82074612404694e-05,0.0686482021177815,3.41975261416375e-24,0.00925450498438652,2.29289350096633e-10,1.52683429916534e-08,4.06385731742394e-09,0.327086365897447,0.000220465738462285,1.05871997400947e-14,6.2940205153198e-12,1.61592286157712e-07,0.000877590097050647,8.24960278314907e-19,8.86549090926043e-41,7.24545518415435e-13,0.210558742404704,3.53295297593262e-07,0.160870137236984,3.22426414178154e-08,3.6935191790548e-43,2.81913771935608e-19,1.17822591244359e-16,8.04517365594987e-18,5.27825478705637e-08,0.00743280737997869,1.28053991687979e-13,0.024193617638736,3.94461102689863e-11,7.77241403032497e-09,2.70120353986007e-13,1.15207332078131e-15,0.00164579100222602,1.28153627825596e-16,1.77273169977021e-33,6.30782028074135e-09
