"","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13","r14","r15","r16","r17","r18","r19","r20","r21","r22","r23","r24","r25","r26","r27","r28","r29","r30","r31","r32","r33","r34","r35","r36","r37","r38","r39","r40","r41","r42","r43","r44","r45","r46","r47","r48","r49","r50","r51","r52","r53","r54","r55","r56"
"X83.1",2.84016921153487e-22,1.69506000053677e-26,4.80203937122236e-19,3.41326221787054e-21,7.88325413039616e-09,4.79329804911103e-48,3.47127039233408e-17,5.5044146217839e-12,8.49496546675635e-15,1.24732031972783e-28,1.88458778234269e-18,1.51758783869931e-11,8.22896662475107e-14,1.94384011427906e-12,5.15686984712417e-20,2.71487645639575e-26,3.79281243497824e-12,3.32440881921888e-09,3.16952119001436e-13,9.43524846394504e-13,0.240316239205286,5.86806925308139e-24,8.15326552888227e-22,1.6782261405922e-16,5.14620724957122e-26,4.81153332527838e-30,1.80265323589491e-29,5.3880867822372e-38,4.17801242013404e-53,0.183363985855236,7.71033951240004e-15,1.99594643116455e-10,0.000117154519999898,0.000508885313900307,2.04178783493252e-14,2.86313696008647e-16,1.45895523082414e-07,0.00516840518308906,0.213525277536855,6.51841510980316e-15,4.34336932966919e-34,0.00653251123396812,7.67712527090915e-07,0.0168727546087317,0.0440175974363031,0.179344814454012,4.57703474601039e-09,4.97755519231062e-13,1.98767257064511e-15,2.08943116085251e-35,5.34026099177705e-07,3.27127259703494e-15,4.32234956108489e-06,9.81516823292712e-13,0.0724885698478217,1.22447093179933e-16
"X41",1.65830711143746e-08,7.57052486412839e-28,1.08790214677586e-10,1.41830118564161e-19,4.16478687140183e-19,0.0137501970845661,4.58066285694652e-15,0.0321379018706848,2.41631668265744e-33,1.16983564201746e-15,1.01280547786958e-28,1.00178771670748e-14,2.24603820739212e-09,3.0685186408211e-20,8.89484791336295e-19,4.01006784043091e-30,0.000878279548313809,1.07835942003247e-12,1.43638198695445e-25,0.0507016832329633,9.97310786972239e-09,2.16763222267639e-33,6.19937243891684e-07,0.050759801313347,3.83326328242317e-19,2.84119668911483e-21,8.92162212569019e-09,2.07072226333209e-11,8.40298701608499e-11,4.15790911022729e-12,2.72247562890754e-12,0.0239601600331831,1.10155429921608e-25,2.25879560348783e-19,0.00759525772258346,2.58885256865443e-23,4.70910548404581e-08,7.6044187599002e-09,1.63126070128602e-11,0.000110474319603108,0.0164308179895936,1.45995769526623e-43,1.56010795608732e-18,0.404335260754548,6.04712449298246e-30,0.179632328014384,6.78188607199319e-07,3.75447934848555e-19,1.26018191885739e-16,1.45265356255394e-11,6.67245765533031e-07,1.03245360350134e-23,0.0540859497000767,1.04897925828021e-21,0.000478229402403117,0.114952951767323
"X73",7.40457829871082e-23,8.73715095743224e-21,1.22233883683253e-08,1.30158081183835e-08,1.04718729342336e-23,1.13685861802259e-19,6.11347632460365e-06,2.54812401860383e-10,3.16361656720563e-21,9.52733684522409e-24,4.79353206939447e-27,1.75763805821813e-19,5.56904035947382e-09,1.63574038422061e-18,4.97902437978925e-11,1.07103170941355e-12,2.3553944641149e-12,1.12905528179506e-18,0.0098166774741418,0.105687113622707,6.4012990454198e-17,8.88948966619907e-37,3.69448804612182e-10,0.155187155251185,6.3670508530692e-59,7.51792506184947e-29,5.71877273987434e-15,7.8054224343672e-28,6.75288637155823e-23,4.31357436774182e-17,1.39711331467928e-06,0.013757105548649,1.32348441282193e-28,7.26904367596143e-23,0.000719430475323824,1.17919818149241e-06,8.8911429794885e-12,0.0316891429488964,6.33640740239648e-29,0.00223031919981252,2.24524475949366e-30,0.0360688167911161,2.54660099624828e-16,0.381624483339055,5.42968294383571e-30,0.0028653013342499,0.00059066379092153,3.25052072985419e-40,1.27725877259237e-24,1.75764758999713e-07,0.00649706419176024,2.98083391331472e-28,0.204930833214673,3.27396229484278e-10,3.53735012604377e-06,0.0457075835332549
"X72.2",2.80783610510698e-29,5.84165605805578e-09,1.14909661676238e-06,3.04195336716484e-22,3.0932392987162e-17,5.09032752663884e-16,0.00181100452372025,8.83791034106567e-32,6.52422541692805e-09,3.80438740724057e-26,1.49423888057495e-23,1.07761731674878e-14,1.15937335766509e-31,3.22358661076617e-11,3.3596921286906e-20,0.00417895436105906,4.75420852124133e-34,1.82462510051606e-18,0.0594656596844997,0.231220196799241,9.7438483770285e-10,1.10232667426066e-28,3.19224873730572e-09,0.286058589402067,7.3289595354663e-23,6.85948832294411e-25,0.000628142808167958,1.97724930154057e-09,1.19012685945418e-20,6.64225628850903e-25,0.00781117561132767,4.00647463159749e-27,1.96605031531465e-11,1.39848459343963e-18,1.09886125566704e-06,0.0133553606144452,2.56062873577383e-07,0.0663838162841054,8.40002757020827e-14,6.06697994953672e-31,5.54872006421777e-30,0.0507978633120323,9.5952435972101e-18,0.1620777324461,6.89486360275189e-20,7.05864658359523e-19,9.57250288801002e-24,2.32773783334361e-54,0.000179468587620967,1.9983028938508e-07,0.00142935206678383,8.31302218547008e-09,0.0743872809693904,1.09155706677365e-25,4.33302222746808e-12,9.26161792929809e-45
"X114.1",1.12041763544464e-18,4.1266474613137e-08,0.109577099165927,2.24704297215947e-14,1.01896520866328e-12,6.09557017639463e-05,1.8713382491737e-10,1.56835144481369e-09,0.000194848434145384,1.90650228505819e-23,0.00627643702916232,6.66873003145001e-08,6.43272387906045e-25,0.000115395361108651,0.0363020723323448,0.00947230124123466,1.08545083011874e-20,0.0057448920367154,0.0254426379279195,0.394278424714395,4.40217838269802e-12,1.41271543393253e-16,1.39060776660305e-10,0.266989845541461,0.0221494035963774,8.60842166778051e-10,0.0135813653932127,2.68731258306362e-11,7.05480417396023e-20,2.13185263865945e-07,4.26463272517416e-13,1.12835788248404e-17,0.0022020014897893,6.9770909999945e-11,5.18023144422327e-15,2.21690778984134e-21,7.95331085742654e-12,0.0231165820086858,2.88541989744451e-05,7.12106426268985e-19,1.92129087093404e-13,0.0132559933707093,0.000748233901568463,0.000683391963993336,3.12364236927024e-10,5.44083040845958e-20,1.93651934211428e-27,4.61722902995335e-16,0.00936880585765537,3.25770213987739e-08,2.57685802746195e-17,5.69461608217678e-05,4.37246416476732e-42,5.96666711158679e-09,0.0217775056606825,1.43122695515351e-19
"X125",3.49442343791011e-21,9.52269428047836e-15,0.332950965388665,6.50915403550277e-11,7.53642436610257e-22,1.94416006690608e-28,4.94847536860317e-52,2.54832616214384e-18,0.0028627368488915,9.76516136071035e-20,6.63239101473813e-22,3.84123166848775e-19,1.15870053889505e-26,2.01044961697243e-29,0.102970459938678,2.87165818977617e-24,6.37996478258767e-23,0.00434214468677776,4.49339459090754e-46,0.340797972909483,3.92799731150632e-10,5.32701165411515e-31,4.46964795610982e-27,0.0743632706188207,0.000516303399263623,5.92136807739975e-06,1.31645374480222e-22,6.61410460355476e-26,4.04566216279192e-36,2.25739186501003e-17,4.37748893292664e-48,6.07215153349996e-25,0.00593095036886546,4.14835860209295e-09,3.89777533623484e-13,3.15201153343717e-65,1.79439142626009e-23,6.16797033155855e-45,4.32155120519207e-12,2.98381515800635e-14,3.76904488967566e-26,0.000410358066672616,0.000130593432059939,7.64090695606969e-44,6.85793756763923e-14,8.63545615869394e-44,6.61391372129806e-18,0.0233728351093886,4.2072948706925e-09,1.27086139892175e-09,9.82222782975907e-39,0.0564596587482168,2.52736732120028e-21,8.11465223553446e-24,0.0364623789130011,0.00720263675949814
"X89.1",1.44564367902862e-30,2.49847579403866e-10,0.421687465729132,2.79189492655436e-12,3.70017126771414e-09,6.34483263813071e-15,0.00698070516956757,5.01320666995845e-05,6.48436652803569e-06,1.55067390573788e-17,9.49017400940433e-22,5.20433059639272e-12,1.49288380332841e-14,7.8890669864056e-08,0.0613539430097564,2.63660491713917e-24,0.00611834751062142,2.20808358744799e-09,3.44076963973949e-36,0.11784572560489,9.40476635098444e-05,1.93830839015609e-43,7.83729655170693e-09,1.54669707148702e-05,0.0145982919081406,3.86344348858901e-12,1.5579820560344e-17,1.70237823517267e-17,2.81773642811619e-08,5.39385972109096e-05,4.44888504196967e-30,6.54807420260335e-05,0.000578352211723395,0.00125999839279304,0.0231583444433316,2.31472301058039e-12,1.42213897556893e-14,0.0299633071447625,4.53534875134566e-06,0.00260263413785757,2.35033043862622e-24,2.16196866593216e-12,7.11525775434047e-14,1.54649679030268e-13,9.03874921507025e-08,3.9107392012285e-20,0.000393901272773863,7.66203092565528e-23,0.00865476700728688,0.00066492673629596,4.54606533357263e-13,0.27549193412527,4.22984136744101e-21,2.08882549536157e-21,0.00225335503890776,0.00018012334449686
"X137.3",2.11619764925849e-26,3.01918805894657e-17,0.199093241022067,9.04790014926924e-10,3.04663696379381e-29,7.2196307650906e-06,0.0222243514617146,2.71754481962946e-15,1.09269019689839e-11,1.54163619773895e-23,9.44405352287342e-36,9.88077509602041e-18,3.99148972416946e-18,5.36717270928149e-23,1.08703181686322e-18,3.98271645587926e-19,2.8809490578805e-28,5.60823841605609e-21,4.76214143992114e-10,3.26167404960314e-28,1.04318651362594e-08,6.98055069134132e-08,0.000425991585996391,7.2541212486148e-12,0.170021636492137,1.9892381329483e-05,7.24811106965232e-07,9.99149658182772e-35,1.88481766118535e-23,7.92526750517558e-05,0.00112095420856381,0.0147910659539681,6.70195326953484e-30,1.06162744409538e-27,0.127188148211238,0.0181853825993716,9.43473659999011e-06,0.0065508863893695,5.17524578501587e-16,8.66036867825525e-11,0.000694416600086228,2.76101368733757e-14,3.50364894652863e-15,6.93977754902175e-06,8.61771852080449e-12,1.91452137180842e-21,6.44996638320815e-20,3.09613429714619e-41,4.89826657734615e-05,0.00693455017151468,1.91719412514298e-05,0.402756299012969,2.64821620993813e-25,1.60023567260298e-08,0.0169852502142293,3.7405058224575e-27
"X167",9.01578187204871e-16,9.14201756441825e-20,3.49941636679884e-31,4.54657843876435e-06,1.18018232520717e-33,8.58534404476302e-15,8.07269798367621e-05,5.27772825865347e-32,1.39722975692525e-10,5.00839941546087e-12,1.23659717510656e-19,1.76940574782351e-22,1.53235526807211e-12,1.06153817575758e-28,6.63013752389575e-29,5.59477576835213e-07,3.4176425903391e-48,1.41172659108641e-07,0.00157419708463351,0.0128244770123834,1.09788636096777e-07,0.0448482730663371,0.00505348598026554,6.65813838719408e-07,0.196183095902097,0.000134318732214792,1.37970162718759e-11,1.41862572119968e-24,5.02277578580218e-32,5.6512669520584e-07,2.0822074001945e-08,2.2833247366033e-06,5.62524027520438e-14,7.82623146658741e-27,0.365077237058245,3.80982662712597e-10,9.86630742552983e-12,2.10396757460791e-19,1.78205025301688e-26,6.74287633138797e-13,0.00625300380227182,2.10532414518112e-31,0.00235154806872264,1.41337147289925e-14,1.34232935717537e-07,4.63750014725334e-24,2.17455910030297e-23,2.32103737268125e-09,1.22893150422334e-10,0.0491074799414176,4.30397831812247e-22,0.230616790145292,5.72987303090537e-10,7.45551380270729e-36,0.0829212274271116,3.74089523721308e-17
"X130",7.70530354009589e-17,9.4913657610814e-10,9.80025034940156e-25,0.0119688281452351,4.83649323936987e-23,1.23015184705959e-11,1.42404809833739e-25,6.94339329586076e-12,0.00584759668529623,1.99926745011632e-07,8.92803136343394e-09,7.91588422701724e-09,4.24643199053248e-10,1.99327161312934e-11,0.0121156970777398,3.17623978039713e-19,6.06299329969735e-23,1.25791572803519e-19,1.34571943938159e-06,0.0129298514713474,0.000619147147984496,0.0664283743541081,0.00179391323333902,3.32872972630704e-25,0.0493647247871439,0.00127828883847896,2.79414306024038e-12,0.0931562461012397,6.87319028827312e-17,8.85167097044147e-06,6.54922251575464e-19,1.80422644774914e-05,0.00248243131866085,0.06635618437624,0.489347677027558,9.99521266122223e-38,0.000718453403490318,7.1544741570144e-32,3.8641821653841e-24,0.005196429328467,1.2255626991663e-11,9.51331305127852e-23,4.68184167908965e-08,5.17221699953805e-26,0.00129570892258173,1.13671577414688e-07,3.85599780183317e-12,0.000284042840978607,1.42019524788107e-08,0.0495832150496781,2.56064860491839e-25,0.0422697623932343,2.69127038294783e-25,3.13046048204887e-13,5.81562408670533e-25,0.0018504664981145
"X112.1",3.78652707494426e-33,9.03677925561338e-05,0.0358459589592412,0.0113486290835603,2.21343568786895e-24,1.33749622999516e-10,1.08197732999013e-09,0.000575030454162559,0.00225185467825695,1.43355117622362e-05,9.32249210053266e-37,1.73364614116227e-15,1.61920202931143e-18,6.88255701117415e-18,1.69593293951444e-13,3.05532914492134e-39,3.18159931030775e-05,2.13780607617123e-07,3.95459990827945e-12,2.70223722924678e-05,5.87859940708544e-09,0.00195854895971554,8.23774537951575e-09,3.48212775132587e-17,1.46345422104927e-29,3.41225476278721e-07,6.45270824032553e-16,0.274356467899153,3.46566331392552e-09,0.000766095822950598,0.0127854802988858,2.00439512357838e-25,2.03163423263144e-12,0.237381573594455,0.298031247354767,6.43252935642801e-15,1.61425241105187e-07,0.00152497335302579,0.000170664363161248,3.09867267013629e-09,7.10360714949778e-25,0.0131104265061257,6.3493761704689e-13,2.73069391394046e-07,7.60978377232905e-23,2.38292109282827e-12,1.66562980703911e-21,5.44048137392555e-07,1.44510649537085e-12,0.0343371906973054,2.00807884464386e-20,1.54698175027079e-21,6.04255524333262e-31,0.000188893704125917,4.00127984099761e-44,2.55109644459917e-09
"X121",1.26873178279676e-31,7.30922506992283e-51,0.024861968450868,0.0104608140719523,3.6347862287233e-20,1.34934098532114e-11,2.40216721546938e-13,8.82968000483938e-29,3.18532213165307e-17,1.50201604928582e-05,3.97595412878843e-36,7.2105827187899e-21,6.66809387513e-23,2.28973725592557e-09,3.24200981009807e-17,8.78855392287219e-12,3.23658352109918e-49,9.73490475493548e-12,2.93152087736994e-14,5.90211718589858e-22,6.7989158762057e-18,3.70973792468913e-36,0.000377810349716085,5.04848469973342e-14,3.9087668247937e-30,2.0469132043939e-08,2.32123719551165e-11,0.304438958194565,8.31406337697873e-46,5.18471679088818e-05,0.00841115529590337,6.04471208987794e-22,4.78058510998686e-15,0.236841724682468,0.0615855051118494,2.8014298595841e-17,2.82534578211366e-10,6.00849410359836e-05,6.01250716911864e-11,1.57075835761204e-22,9.27982864751538e-09,0.00891354334615252,0.0102753321963403,5.30818370913409e-10,7.35438947699694e-26,9.60892645800282e-23,4.78219389320537e-27,8.90320632381408e-31,9.11910900763984e-24,0.213772252471651,7.03847847043958e-09,5.77633566978788e-05,1.20316912319308e-10,2.57629292967133e-12,0.111331119236633,6.11184426974753e-24
"X92.1",3.93866799559091e-12,5.35347889887333e-35,0.0206592931256327,8.10985132936218e-11,2.5815536836309e-15,2.1192302873558e-10,1.91007320647995e-32,2.13552643821642e-13,1.24096780006711e-15,7.51916554995893e-11,0.00122395833232983,9.01177092260442e-08,9.77573934939425e-18,0.00929628427001143,3.4611433199176e-12,0.0419696908698189,5.83283527433808e-24,1.12391697221453e-10,2.49811116236479e-16,3.51308700464705e-19,1.26359381382459e-12,1.88851787272071e-31,0.008042731244711,8.99770364220135e-23,6.77747001305699e-24,9.27892015642223e-12,8.67914561878345e-11,0.158080671858074,5.64729394045529e-28,2.15206580085893e-29,1.99015473222319e-17,7.14595422888103e-29,0.0018826464385298,0.106879668069286,3.52367857779988e-14,2.19472001117387e-19,3.37581551804458e-12,3.09682842910424e-18,0.0148580256299536,5.88439901203576e-15,1.06374282987346e-08,0.00716127694606057,0.0275856669455516,0.000439320310620587,2.18961318251844e-11,2.50575409359752e-12,2.01421896562583e-25,2.37457094340521e-23,0.00108404583230397,0.478383127606553,2.30651991774166e-10,4.45805985967952e-20,1.30516633942877e-05,0.000316007129573826,0.123543433418654,5.73201783934182e-18
"X123.2",1.93841521198719e-30,0.00611478871555152,0.00717844193000912,1.03319715535574e-08,1.24560969466064e-10,1.4875499635111e-15,0.0241475139656817,3.44643330500951e-13,6.50262373815542e-15,1.13355673002762e-20,2.23732969258023e-08,2.26057374205947e-15,1.05633235895294e-25,3.84804672712368e-08,2.53889942320466e-12,0.0499879838376596,0.0114884167002717,4.99026921141398e-16,1.64448534949241e-12,6.61492511603421e-11,7.07176669434777e-06,3.29144216650125e-12,0.0158688016098277,5.05622961348936e-18,1.4150786319787e-21,7.08416268168295e-14,1.21271559803978e-14,0.0262928167260637,0.136634363731219,4.83933019920293e-33,1.05581264786128e-20,9.40563028892077e-16,0.00601815202836636,0.00384314443581483,4.47467782916964e-19,3.56146334989036e-15,1.46861395631126e-24,1.83427479897502e-15,0.191787238924459,9.27302544980879e-26,2.02653207909566e-34,0.00583786635914511,1.15066540962133e-23,0.00325884857510595,4.18766016109301e-19,8.89088333624896e-08,1.73073043924003e-24,5.38435533880948e-16,3.66369296487387e-10,0.4290553520459,2.17918354441914e-38,4.63965329420839e-28,2.26703812523663e-27,3.6106978350133e-12,0.021310905696125,3.42661462412655e-08
"X89.2",1.0070140282124e-28,0.00208163109309968,0.011412831749035,1.80471831827935e-16,3.35591139073702e-19,0.00574010935316789,0.0359355909007407,5.2799347845487e-18,3.75409845320613e-17,0.00810953976722396,2.41583355380017e-25,1.41786238689433e-17,3.71623179745867e-20,3.04622810252659e-26,1.44098564339027e-16,1.69444631972422e-14,5.89723098948324e-10,9.49749276370155e-18,8.55145343575107e-23,1.70659457649585e-07,0.067055387177385,2.60038994365554e-24,0.0150435433872926,5.84734746438548e-11,0.00159590743668719,5.74754272376754e-08,5.29171220853367e-16,0.0133252396686226,0.178323537854545,9.20545081572656e-08,3.11293309151737e-16,3.69244249608383e-12,0.00216289527401385,7.49908919297352e-33,1.38543810164126e-17,1.08423682510385e-21,6.26370634992299e-26,0.000392666816761889,0.36506500037505,8.42334534918688e-21,4.63741577814296e-18,1.43296662001968e-07,4.31966926803602e-34,0.00547374432454615,1.99590715096632e-12,1.79300597465492e-32,3.19886190720308e-18,2.60891928240413e-14,1.52082692988989e-12,0.141219137098985,7.58433681966787e-33,4.06961071616674e-18,0.0623942559533066,2.73226274705191e-15,5.39137665277997e-09,1.1675056020014e-14
"X88",1.00855692746918e-18,3.2660607176777e-11,0.00721704373446475,8.24567654574403e-12,7.40341344412075e-17,1.9395705118647e-18,1.94499908596483e-06,2.55417399466094e-20,0.00445540483791618,0.0112024648719887,1.97140153367912e-17,1.12106720893865e-08,8.3949217060556e-14,1.93139139258456e-11,1.76910049321535e-12,7.56216834363699e-32,1.31200017428902e-20,2.82963170503351e-15,4.54454018955013e-20,2.44446214194156e-06,0.280103234347874,8.51551503276109e-15,0.00150012609146096,6.64885234883184e-09,0.0181659162054289,5.82315114019234e-06,1.64470563113475e-29,0.0197664712541284,0.0530637680338868,0.0346195559905831,2.04739831389426e-08,5.2851034973198e-12,0.000877777254057763,2.74522232230625e-16,0.00322392762137973,5.60655043860294e-39,0.000156727535879269,1.58634405396968e-13,0.320746169556683,1.98691022407503e-11,2.94353121113849e-20,1.20215002832301e-12,1.97745780060294e-34,0.0169111799029396,0.00637112318256908,3.12569364365278e-13,4.34333110762151e-24,1.97279454330719e-05,0.00734456235956679,1.61026440721845e-08,2.40003740545337e-25,2.32001852724226e-14,0.152443510083165,5.60239034181375e-05,1.44028651574781e-05,2.49971435885281e-22
"X89.3",1.2133071907929e-24,3.35593207599045e-12,9.24238886747734e-10,2.10874257147844e-05,6.66676852542461e-12,1.59567028615797e-31,2.08280289050839e-11,3.01974107846635e-14,0.00132436837427504,3.31668539980619e-19,2.55781471796145e-15,3.26344319545844e-05,5.98333278347066e-13,0.0108386741831607,9.5570364809598e-11,8.7234951490682e-27,2.07768642700443e-25,2.6723000612263e-06,1.04586814856498e-16,3.12821072173196e-12,0.379544621132266,7.38059660625128e-21,7.95784245094264e-14,2.21617099576901e-13,0.0156067506400473,2.17918963409762e-22,2.11320114110094e-13,0.0146897656757655,4.31704894501929e-43,0.0679631217992851,2.06611226664422e-08,4.66627047875705e-12,0.000551632887128168,2.22837425310312e-08,2.97058759537317e-11,5.28823904422415e-19,0.00289544751963951,1.99836110184278e-07,0.181207290844223,5.12376199021123e-05,8.20744843566445e-27,0.000425221295542807,1.52924378284462e-19,0.0380258908087304,0.0318207699845157,0.164909858899999,1.34669667537161e-19,1.33095050916385e-06,2.20327015611581e-05,1.19061593389272e-12,7.32891417859627e-24,2.11542516786165e-13,2.52377611396066e-11,3.45519180049983e-13,1.8294489495025e-10,8.87765574565348e-24
