"","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13","r14","r15","r16","r17","r18","r19","r20","r21","r22","r23","r24","r25","r26","r27","r28","r29","r30","r31","r32","r33","r34","r35","r36","r37","r38","r39","r40","r41","r42","r43","r44","r45","r46","r47"
"X89",4.58327597196504e-14,2.79325357341554e-14,1.12325559142072e-06,1.00561868806258e-13,1.21170597380035e-12,0.345844871847122,7.37546632387451e-18,0.00991534315580487,2.11520132382266e-33,1.00175741539395e-08,0.000698831508680203,2.71595793643995e-27,8.94093306702484e-10,0.0553260046428232,0.0318826962218443,3.55444627076622e-19,1.56455382119466e-15,4.14419642010373e-12,6.70570610243985e-12,1.59049760127592e-10,1.03077794568439e-10,1.15263573640037e-19,3.15080654154458e-06,1.67082944237114e-18,0.00380771701022529,0.0325070118601876,0.0747579185811785,5.21052811361328e-22,0.0084640182701142,0.070951370837781,0.0519476018408399,0.00818732790015824,3.68825983679854e-06,1.76090649823147e-19,8.49594969288795e-20,0.000717280743051189,1.40966222978131e-27,1.47019815272378e-11,7.22765448615573e-11,1.69819033242571e-23,2.24921998099157e-10,0.00420598545099412,5.68488363978906e-19,9.82648370557553e-20,4.26633547722555e-05,9.80533648481669e-25,0.21275780894649
"X162",1.10704361127806e-18,6.47336936790655e-18,7.56464042588333e-07,4.36224158357332e-11,1.06275755283481e-25,0.24625500448413,6.78502276794755e-20,1.69231686666484e-05,8.82472706966471e-42,4.27727680835826e-13,2.08657692606138e-06,1.25115411481739e-12,3.54636060119574e-12,0.0559823189196883,0.0109402470033785,2.96731530178975e-12,1.27258062151627e-17,0.0359390948993887,1.35452168739941e-25,3.06432663624526e-22,1.5484203257688e-14,5.14678277838002e-33,1.68446765894977e-17,1.03573198493117e-47,0.00634379474559713,0.186170234598011,0.015088549815519,2.43979297074997e-26,6.92355243455727e-05,1.24993718984209e-08,0.1031989743342,5.14342288854402e-16,2.09552110086632e-12,1.66814457253215e-26,8.06361055131265e-28,1.69575531069616e-19,1.70430766037307e-13,2.43017924150294e-11,1.44251720629915e-22,1.33110660928099e-20,3.37031063656021e-27,0.00477866071258507,0.00713273697142084,6.81253122899168e-08,4.50847515973715e-21,7.86289063551026e-18,0.292968252529751
"X152",2.37751408624094e-08,2.29265936201418e-12,4.0805777508098e-13,0.000736025218715347,3.71150359050941e-29,0.121690327749706,0.00841697903768083,2.18266771808386e-05,2.10502620411015e-17,4.11144419522454e-16,5.79090854297926e-11,5.54269535446293e-08,7.98991925547929e-14,0.0304687543423244,6.92136248132102e-20,1.67352011853252e-31,7.54003049303956e-16,0.0575084228230464,1.17093420356508e-17,5.03226294726793e-17,7.64393772333777e-07,3.04890500170346e-16,7.04764982640828e-06,3.4873442704536e-16,0.00612397926293196,0.396339699276042,2.9778404560069e-14,4.33416568695311e-18,1.36674845425954e-27,1.69109791386547e-23,0.0955606751144058,0.000197404928322573,1.45542865901078e-10,1.86849466346844e-28,2.67717164370032e-29,2.01394939028793e-26,1.0673008634281e-07,0.00560277810662754,5.67739259350001e-19,1.66948345877961e-08,6.73003555701392e-27,9.24408726769867e-27,0.00204963085245662,0.019375510011443,6.07144032682112e-12,9.92276526030038e-21,0.194684990212353
"X118",2.15190544249751e-09,0.00612884562869962,9.2303687318478e-13,0.104031258923413,8.5723784711093e-12,0.0487341110876779,0.00143919827421912,0.0012569839636856,8.14457064252526e-14,3.04823740348467e-12,4.64331787226516e-07,3.44390339794658e-12,8.55089902400545e-05,0.00459481172088272,2.09328691173445e-20,4.74266835441757e-31,7.42717494251597e-11,0.0760201454841603,6.03485301482113e-18,2.75458259206511e-05,4.35780443865656e-15,0.000281581895371817,0.0107436812332786,0.055356570627823,0.000343591932300283,0.458516490961133,1.53030826833495e-12,4.82334554835134e-09,6.34019316537726e-10,1.7801532124735e-09,0.0612673984705589,0.00633122046514505,4.17189406970626e-06,4.83391264373411e-21,2.40169399191362e-07,6.40233075904684e-08,5.68572544198482e-28,0.000568935846607348,1.66506783282209e-13,1.66152969844839e-05,9.43642702776364e-09,2.04133889284962e-25,7.90152328896351e-11,5.50605355737803e-22,1.28392062234783e-05,5.37791813271444e-19,0.0415630971403061
"X122.1",2.31660205171424e-10,3.5099462974097e-12,4.42598244659068e-13,0.317527130300849,0.0166914982927049,0.0230381096321054,2.12712258188342e-25,0.00455719632652431,5.77566613404133e-10,3.68767454421543e-17,5.07879039864979e-16,1.6319858255805e-22,2.14543289643997e-12,0.000507578086407553,1.36383212089391e-13,1.50211968443436e-22,9.38221986482808e-21,0.0964370368229774,1.13296381490144e-20,1.82237986268051e-07,1.2333370690032e-15,2.19473093538628e-19,0.000324438021750912,0.061525603598069,0.000716635413620233,0.258516799793054,2.4152545610473e-28,1.6340255391892e-19,0.00609700396895047,2.77371479120305e-07,0.0522019577626966,0.00141977698360004,1.70530432567706e-20,8.10064920787764e-19,6.84241532781783e-09,0.00436546323636347,7.71725964014475e-30,1.34464581967511e-07,0.00524835348832249,2.79559079982873e-12,2.16165324434861e-08,1.16116211007187e-16,3.1735266887181e-17,1.0666539983984e-22,1.44480919531563e-30,2.16829892619483e-16,2.31710734886231e-19
"X81",0.000950963411099047,0.000214009174216246,0.000124165330989127,0.44144491328532,0.0223847097147812,0.0212919484776273,0.00477092403832348,0.00788498238438649,2.92817649719179e-05,2.79099232780408e-09,0.00011018472893539,5.42631903652078e-08,6.45440008630691e-08,0.0184481937110223,4.57364189147156e-17,9.3003297066527e-13,1.36343332613132e-06,0.13726112322016,3.0153839760099e-13,9.6228751510375e-06,1.49538691156768e-11,1.96301277524746e-15,0.00381731575403082,1.95938970701775e-05,4.29425510506493e-07,0.0719521243315896,2.1256274127503e-05,1.26665027930489e-05,3.0058774063391e-07,0.00955579476605092,0.0598444295062495,0.000443065440323515,2.80934074581494e-11,1.09362615402037e-07,2.51291433810217e-12,8.03955463494104e-11,0.00471603126380738,0.0031741854157856,2.33773866749094e-09,1.35413157149318e-08,8.5193892804255e-08,0.00204521254654799,0.0167998801035263,0.0013571013913471,7.48685586504566e-22,1.76148705429572e-15,0.0164303927513859
"X62",1.19245179222765e-26,3.02728421040686e-21,2.670722199176e-14,0.314585534577938,1.77273880510526e-30,0.0112260969030797,0.0399098208089599,8.87859318483579e-17,9.69707990276762e-36,1.53685585341904e-18,3.87294439748373e-17,1.88696719951569e-30,2.79737891342401e-20,0.0279002267636656,2.50070251701403e-33,1.75277938863971e-23,2.37690646067969e-26,0.193537709621878,3.33082920845659e-13,1.52220322836421e-26,5.63117248026971e-20,3.43640383257379e-20,7.19461072369469e-15,1.99911047315429e-51,1.0644837122462e-15,2.90995544542736e-21,0.175042164328359,5.05384485130565e-28,2.63121126604469e-56,2.04484180060429e-08,0.091437552959229,5.37496111431047e-24,4.54340389578675e-08,5.56205691512727e-28,2.71455590294014e-32,9.16213872396864e-39,6.60611091309751e-07,8.46448555709175e-15,7.45773840224359e-46,3.5561136384588e-35,2.04210545352553e-24,8.95009553467701e-23,1.6433083652625e-05,0.0117914178049768,0.00370157362751691,2.20813272558635e-23,1.80564906442888e-38
"X100",4.49522006912579e-33,1.53472347950826e-19,4.07695930954249e-08,0.129601314804958,2.64902602518462e-37,0.00163119776210755,0.0504930803959,1.4810973951178e-20,7.55388806537287e-28,1.53762623593937e-12,0.00909760450494176,2.19873035900233e-45,4.3194528763178e-11,0.0198753013128344,1.73444468533923e-14,5.89794612846286e-20,1.70270516419314e-08,0.23452447443371,2.5032327256195e-16,8.32406919507282e-31,1.3412152520292e-14,1.63600531189073e-18,3.19592299425673e-17,6.31237571531581e-28,5.04622033261141e-17,3.84637904075123e-20,0.356088406838358,1.61194179781387e-30,8.24098461983085e-20,2.91596932283815e-07,0.0789759723478649,1.05380797154876e-13,8.03150889847425e-19,6.89603528668675e-34,9.1199351151496e-30,1.88266135191341e-25,3.70103263697208e-20,1.05580543374293e-12,1.79191137305742e-34,5.96955675911553e-34,1.89656828496545e-34,2.63228910701775e-09,0.00474020930343014,5.13316607608912e-14,0.00510293578063914,8.88498347048689e-14,1.04594652682478e-26
"X110",7.43382079261112e-11,6.96973497499751e-34,2.04351933767839e-13,0.00681555120795035,4.53452175870057e-08,9.94919383839342e-13,0.0218364979746354,0.0059982090482102,0.0047194452374249,4.52738656393254e-13,0.0060476513302174,1.03201155176923e-18,0.00257974993243487,0.0211494592696197,1.31320061939573e-11,1.33696708252038e-10,0.00253147513451104,0.221272142547785,1.27269204486118e-08,3.59034202171583e-16,0.000188882381633423,2.97539126140843e-10,0.0029489661704565,0.00315363855053057,3.1557920620887e-06,0.00722877546656834,0.364718385908539,1.27709791672708e-07,0.11030668003231,4.85629501558873e-07,0.0518413916148585,1.83092323215999e-08,8.95669266542061e-14,6.11098557148016e-15,3.81931555410091e-26,9.89500093656189e-07,7.61805299867255e-19,0.000119718043784924,5.13455547068531e-11,1.53904139046931e-09,1.97470911185138e-20,0.00702989160542355,0.00922909353729342,4.96082743236407e-19,2.19605660278679e-16,1.92071888237678e-11,0.033253907085853
"X28",0.0013567131416127,4.09369518226273e-15,7.70498123264461e-05,1.32457180929753e-20,1.66667085261271e-05,1.44544691589461e-16,0.00343698984108959,0.00926348849850935,1.5271700742028e-11,2.58629738901945e-28,1.49036590818087e-11,2.42093034220444e-11,0.000190488336607127,0.0210130951297545,7.07495090945833e-12,1.95322741204951e-14,0.0113033637584858,0.184440119786447,6.84004928572784e-06,2.17116444228102e-13,0.000179135716776034,1.85785116173469e-14,0.00583078081819538,1.90054391395993e-11,0.000103324481967916,0.00207676606106273,0.214879592809423,0.018103902210097,0.257666069781658,7.96646628695118e-16,0.029604240908972,0.00342734033056178,2.14802972747072e-14,2.30652021037341e-14,7.93115798741268e-19,0.0189684890541164,3.45834878462613e-08,0.000851434518185994,0.00524398801453122,2.64024807570286e-08,8.15582314535737e-12,3.26954055198586e-05,0.0131353494642318,1.13810964389197e-13,9.79542203103547e-13,4.44001712414932e-07,0.0355910008355965
"X103",3.81853168282479e-11,0.0427345490475182,0.0214976727064781,5.5931602486863e-12,0.00208537800043784,4.8144073941309e-14,0.000190869205471689,0.00339114117666863,3.38078447547186e-22,0.00466823828093728,2.23919987544537e-07,4.21616849297383e-07,1.87545374641937e-08,0.0135479989766556,0.00472965126210313,7.23550580716707e-05,0.0126313237803858,0.167094075382218,4.18081019365044e-13,4.5793668898134e-07,5.04034821455761e-11,4.02728776015494e-07,0.00577633371926761,2.07673830399233e-22,0.00142454840810485,3.33843435256605e-08,0.0668301956314609,0.0158155718711613,0.350162495636607,2.21850503657091e-13,0.0196824731889291,0.018947837855669,7.57817906096762e-13,3.02786043078213e-06,4.96181762050876e-12,0.0324297424699037,4.87706732325333e-13,4.60730736800095e-13,0.00110264437354085,0.002020813169194,1.22019678421202e-10,2.61978000501065e-05,8.05550800264424e-10,1.91598376701521e-07,9.48625326082454e-06,4.5466085944275e-07,0.0180150153056822
"X150",3.54779998305374e-09,0.204057540236408,2.4387623263554e-16,9.56215816044756e-10,0.00443888924055469,3.29318706518377e-10,2.98015596088935e-36,0.00902095793639065,5.35981037574089e-19,0.0674122263574498,6.85810865542293e-07,0.00101921037641608,6.9630078677531e-16,0.00522023694009831,8.87756515187758e-14,1.2172162647268e-19,1.73795710404145e-16,0.142610670475669,2.80197863213464e-27,2.49889800484573e-16,6.0358239102778e-21,4.48069811389543e-11,2.57585929849343e-08,5.4004442958183e-15,0.0292758736116728,8.48929582203087e-07,1.74049160113946e-12,8.25397203971661e-16,0.311823395745391,2.61224356999232e-11,0.0204233068010393,6.08004595090895e-06,6.91353438177829e-12,8.65822644481906e-12,6.66591160935661e-06,0.0496124095931949,1.59878500051483e-05,8.74880942774161e-05,7.7238219438164e-09,2.35247458071161e-05,5.60447587517759e-35,1.18592427432915e-25,1.28788574676257e-23,0.000128203945205642,2.89492583479887e-07,2.14649701843817e-14,6.11290481582459e-06
"X157",1.05134370940778e-25,0.0618806773195014,2.94844885593612e-19,3.52795582153667e-07,2.96575057094434e-15,2.89823765085276e-19,2.25919128942808e-08,3.92719216244560e-09,1.2198712485542e-20,0.00603810216586393,2.36064569115744e-05,2.41142533155995e-22,6.45011194478395e-17,0.0121297879263073,3.50559718362492e-21,6.35406669152897e-22,4.97604353983569e-07,7.67126615705504e-09,7.20178048341431e-18,2.05443685912995e-21,1.00896761509197e-05,1.34210519232531e-17,1.1615997409311e-10,9.90341994130642e-23,0.173831687641235,0.00136656163183032,0.0179703456043433,2.74236906704328e-23,0.00550982049753181,0.129991485856454,0.0423231956374945,1.97497183014832e-11,3.61157855848031e-15,9.33614289394354e-26,2.46274758688721e-41,0.299743839656484,2.34084686863086e-27,1.64121148545999e-16,3.5573530806898e-19,1.07483877954051e-24,8.66435845113791e-25,0.0742569392755165,1.58861522612549e-05,8.82417816439074e-25,0.00194326396271897,1.08288387420968e-30,0.0235105132551484
"X104",2.63055465457614e-13,2.68173870674142e-06,0.0085749721044351,8.75908149821537e-09,7.24984984846215e-12,0.0131065275894343,1.46595321883747e-12,1.46822330135816e-07,1.95408597815005e-21,7.34804345459048e-08,2.01225781754072e-08,2.08771817817735e-15,0.00551444801456231,0.0204432086182616,2.07662558161631e-20,0.0335763134896667,8.76549813526668e-05,1.91742484120187e-10,1.192977919254e-05,2.55160201409741e-15,0.01203765064309,3.48164434716717e-24,4.02853024598196e-29,7.52940283035769e-28,0.0411746136930151,0.00041787669541119,0.0483488470862412,2.26039631191812e-13,0.000389930048830443,0.237297182848069,0.0177872469135341,8.43329572355288e-08,0.00142979954497794,5.15346609063206e-09,1.18744710805807e-10,0.266283579446791,2.00214938005601e-23,6.70706185524666e-12,1.78894333134885e-11,1.72042216992993e-14,8.52544639852859e-09,0.0662621018330791,2.18405878127389e-14,7.74586977221754e-24,8.25016218521472e-14,2.69590204047451e-11,0.0467875874071263
"X123.1",5.21958059933269e-10,1.21830072360166e-36,0.000303963334337606,4.77308522446327e-07,5.91408023461912e-09,0.0954871275303759,1.02902415994956e-28,4.73991718550142e-09,2.74097035092221e-17,1.1417263577702e-07,2.29542995565826e-14,3.06126209084826e-12,6.63160250262084e-06,0.0215060617506971,6.70401361955506e-06,0.0239066420849119,2.74876714758321e-12,1.50323814132909e-29,0.00407025189794935,3.55227454100548e-16,0.0157207708935497,2.3314187884996e-15,1.71189471354021e-25,1.91151558609644e-15,7.54418791600796e-21,0.000492199129610919,0.102412729295237,1.3539951544028e-19,4.94827062819013e-13,0.338666855205022,8.40113307962403e-10,2.28840353037312e-21,2.55227856354706e-11,0.0221588892452565,4.42358570554071e-14,0.107603108834031,1.54224150861907e-22,9.37700499615838e-15,1.13422905450393e-14,7.87983743811737e-06,1.11802012408203e-16,0.014264557678825,6.25424528288216e-40,1.5684879262415e-20,1.93319127610815e-32,4.44541618339482e-05,0.0908820699788816
"X103.1",7.98798971567007e-26,7.43949087539769e-13,1.1643882992679e-22,9.50095790613656e-24,2.0140124169731e-09,0.17580660902617,4.98698281421778e-30,2.90529368130405e-06,3.03476747346252e-19,4.55573099303419e-11,9.72775063654532e-18,3.81544228574922e-12,0.00389977832545453,0.034245208638352,0.0642354600784355,1.39745483220887e-16,1.46852452667101e-15,1.01069226175996e-41,1.22023006662632e-16,4.8765359220495e-06,5.36234348071965e-08,7.76810810611655e-14,2.5825484650298e-20,1.29088079820461e-11,5.08640708161286e-17,4.71958800332942e-24,0.105447072582299,4.87058809733067e-23,3.77093437435219e-08,0.290753168746707,0.0386416451128352,1.93109766248215e-20,1.00066887595053e-14,0.0129096474673671,2.18051494793685e-40,0.00014151972026034,5.97296479538238e-50,1.07629793733385e-15,1.70904888476097e-17,3.18653468761772e-15,2.50820898498292e-16,1.02480409470446e-35,4.27883636976505e-43,1.57029342046851e-34,4.2187035954089e-10,5.47635760953379e-17,0.160730333767813
"X27",3.13071576366511e-24,2.16653359829191e-19,4.47348696919184e-19,3.44307006068064e-39,8.43683650001278e-14,0.175956376144147,1.22212024974064e-37,1.24925808854625e-18,1.66447839672096e-28,5.18610192722491e-17,2.32948857662416e-16,4.47315054081755e-34,1.20173292561911e-15,0.0755103145374168,0.118739242628431,6.68872025917002e-30,6.29603267415526e-32,8.76716118884946e-40,2.67929705178777e-31,1.40998062382997e-15,5.03122254649703e-13,7.10471329394043e-18,8.91419230928877e-25,9.69090788739743e-29,5.83807373184119e-11,2.53202945706172e-20,0.037453570528862,1.32235493640693e-29,4.62252741167744e-17,0.115543079701355,0.147702033645766,4.17846015106169e-26,6.44915803373126e-18,2.52477304810447e-16,1.17116814730387e-46,1.06410227406041e-22,1.64066753567007e-33,5.03389465914281e-43,4.52896587095496e-20,5.15253450233654e-25,4.13929683699631e-27,1.09544440107585e-22,1.50134879822051e-37,7.39915469048041e-35,1.45391267691513e-08,4.35012062360085e-25,0.320855398959359
"X51",4.57456643062391e-30,5.26223326094328e-39,6.20386313750735e-40,3.02391574062076e-38,2.10371502902117e-17,0.084174041055517,2.30869207652119e-45,3.45599480516354e-34,3.33790943595502e-31,2.1033979672935e-23,4.85751052919461e-30,1.42154492255394e-22,1.23057140653003e-17,0.0715615558428488,0.0710104356460143,1.90093992935381e-29,2.71269734752568e-38,3.82462719159477e-22,4.81574846120767e-41,6.89213076675109e-31,1.28825183511488e-29,1.43364776294535e-25,2.77797815518947e-28,4.52094552699423e-33,3.26731725762717e-11,0.120953156661827,8.2661239597458e-42,2.03327550483421e-41,1.04817283049098e-30,0.00898545181106276,0.239104687793927,9.83030367226533e-53,1.22443503643815e-39,8.40967377200132e-16,3.05981431823152e-35,6.70835491147849e-23,0.0334056171202737,8.81415869750881e-48,9.13066774336076e-39,1.94862345850836e-11,3.01763287070148e-55,2.84221653947213e-19,7.78315850974898e-25,1.31756254504508e-27,1.48033010986419e-63,2.17271951109681e-24,0.436088595843176
"X113",8.05879355741161e-08,4.62831522204838e-20,1.69708696231746e-23,3.57111608734652e-21,1.39054787858643e-07,0.00416650747055403,7.50059366147004e-20,1.16256081918537e-12,5.40483591725699e-23,1.44735151636465e-20,4.68360502333457e-16,0.0144535780376052,9.75733122991044e-06,0.0252862390739593,1.35893979913584e-08,8.13837619166906e-18,1.81215533204067e-22,3.74243755988799e-18,9.70834526858687e-16,1.06356791248655e-15,1.29064309833128e-25,1.11505231030627e-20,3.79223093904344e-11,0.0599900881290024,8.6750049863918e-18,0.298870879488467,2.01213776909425e-20,1.00565291813787e-16,2.4910746169069e-30,3.65862198357933e-09,0.242125136253993,2.12338643363817e-11,9.7854325565345e-16,1.0097165976928e-06,7.26387017560371e-25,2.69731105119941e-08,0.0759379392641664,8.5251963002494e-19,2.30093036799846e-23,0.00229313153541101,3.30547941860077e-24,2.88907137032902e-27,4.67284081227097e-19,2.657604097142e-30,3.10044665469988e-28,3.38360301663624e-14,0.28090971755088
"X93",3.46630935043916e-16,1.20144089617065e-13,5.08353523076371e-16,0.069447344021553,0.00908337986286043,4.27685782061549e-14,7.69955366894855e-17,9.58702429863141e-12,1.94703853975126e-25,4.43834951207664e-22,2.59724126620372e-11,0.0128055227262514,2.70951360400274e-11,0.00147512403970616,7.78266067600369e-13,4.94651969866488e-07,9.40352319741194e-20,6.41365989262157e-32,2.18412014211229e-13,0.00279616575270173,8.04743249819968e-30,9.9752587129853e-28,9.97469188978596e-18,0.183270852969722,2.13612703454627e-23,0.337042822966427,0.00246019743063598,3.8902586483712e-14,1.03327148167795e-10,1.5828093948475e-05,0.204550210403008,0.00363734609241981,4.256911536949e-16,2.44905995040995e-21,3.49353283858637e-07,0.000320220136342908,0.00164497514555714,1.8754720455974e-05,1.07499213476441e-18,0.00741030381395888,4.93341455232738e-06,7.46427396310738e-29,1.22506005048155e-31,3.18267024638647e-44,0.000157513875151774,8.02143576201031e-27,0.0803900017290161
"X137.1",1.98632817630829e-18,5.85800452913516e-26,7.69065947753628e-16,0.281126733817371,0.0296121444047283,3.73763942988173e-24,1.19467435912009e-50,1.22204894370264e-12,3.34646500283262e-36,2.30001424009032e-11,1.21242383374261e-17,4.73550456716182e-20,1.90523189776359e-08,3.93063877431871e-08,2.75243862362759e-07,5.7796357640461e-08,6.52083170344042e-23,3.1623765442478e-37,6.11740089669423e-24,8.05062595817564e-05,4.37135935908337e-14,4.00688359189499e-36,1.91838445689868e-11,0.210208847150243,9.7486362424694e-16,0.156759495858114,1.18569716193045e-05,2.38111572076553e-15,1.67777623990024e-06,1.66885578213637e-17,0.177259584797861,1.23298887801359e-25,7.92100839393524e-25,2.80595717234982e-14,1.08293815314591e-14,0.000109188824065955,7.12960025202816e-49,5.33634189114631e-17,0.00819909487620098,3.24366665574452e-09,3.32759204529364e-15,0.000378255952995611,1.85700794532252e-41,4.60395522331897e-16,6.07371872065854e-42,1.53225741258045e-20,0.0227667190846498
"X129.1",1.01595385436518e-10,0.000297279456307846,8.84391647196691e-11,0.38778316147734,0.0227805405582504,1.23536931810248e-20,0.00058096953934934,1.12444700463262e-10,2.76829148208953e-22,2.61979667444237e-15,0.00134997015063277,0.00673760998030077,1.27529927611916e-06,0.00398403416210754,6.77782423381841e-12,0.000743863044430336,1.921078620534e-13,5.43117861404669e-13,0.00160380846131819,4.40239801725467e-06,3.5420745952134e-08,2.94016709368337e-18,0.00110935183113633,0.0975156340358897,1.02329604654218e-16,0.015032860831721,1.86305539617238e-05,0.0112997848439191,0.0110862922350798,6.64068952419902e-15,0.195504306328319,8.36945206113346e-08,1.03745466029892e-05,5.72119309118479e-09,2.32198425367307e-12,0.00800603907720129,7.75144861721534e-25,1.04230906709073e-06,0.0106608460414155,0.00161557384796864,1.67744527388007e-09,2.93224148621713e-10,1.16960676346667e-18,0.0725285905262945,4.67167915277293e-07,7.2424592001619e-07,0.0245226358078622
"X110.1",1.86334988086434e-21,4.79690295079065e-12,1.96411105485523e-29,0.245561550795317,8.46512523328557e-27,2.18537932578724e-21,0.0657529782408714,3.8450061092012e-33,1.54103013618028e-39,1.57084098302193e-24,1.39521109309598e-23,1.49525650832868e-15,1.62236072044009e-26,0.0197277532157626,3.55626825386437e-27,5.16513046931782e-16,6.33301938684196e-29,0.0422830729845181,0.000276196712564292,9.2473133467517e-17,8.8622841951086e-16,4.57693674110921e-22,3.75654606056962e-12,1.69066251906187e-35,2.30430434589769e-18,7.21692214621469e-41,0.166462118314384,3.8631994759096e-16,4.26842027340489e-26,1.34770717743855e-25,0.226359231468715,3.21696344272353e-13,3.5804883967863e-07,4.70959222904662e-21,7.76934545015898e-31,2.48934856255515e-06,8.9951778518053e-20,1.04740829674201e-20,6.2041752706393e-29,2.00091702086379e-13,6.59076281095316e-14,1.3047465630761e-21,1.77336522354727e-15,0.118338072098409,0.0245991605415936,6.1871127652594e-28,3.51578351742914e-25
"X104.1",6.9394682322171e-40,1.90096804263705e-27,1.79859784697328e-27,0.0849729347819408,7.52247633434002e-43,5.25285229464789e-28,0.0794774785214527,3.44210802002285e-45,7.14398788237187e-40,2.11325974486123e-22,1.33454638234085e-24,1.14223767315607e-33,4.38575978077543e-47,0.0137540236574389,2.68002164193935e-27,1.70090670956364e-44,1.34773376594229e-34,0.0591764452060408,9.40620947148986e-30,1.46267381893017e-32,5.26026501300822e-30,1.20544611728814e-22,1.10126226832249e-27,2.50901994985717e-52,3.99440868005974e-25,7.35249024345326e-47,0.356344829969792,9.78091121633201e-29,3.24605425679139e-16,2.51226858657034e-27,0.202860953300868,4.06203622194783e-32,8.71282877768775e-22,2.8148730682531e-48,4.98084922430142e-36,7.18072446874358e-26,3.36846833532277e-32,1.39052191886844e-32,1.11659497442577e-41,2.10031198406426e-48,4.83245592600444e-17,4.32830271913388e-17,0.0367588181165607,0.0663199485493953,0.03305169670806,9.89698211473141e-37,1.7925608760399e-66
"X93.1",9.04709057238902e-16,5.17405504745882e-32,1.30252199508357e-07,0.0270329138428988,5.63901768489089e-24,5.1510064713433e-22,0.0528693138546755,3.1153073982971e-19,8.98571805268535e-06,2.11777339618534e-22,2.55208719293201e-07,1.61742725980194e-11,6.15007853728962e-29,0.0226834780568281,2.82079697019065e-26,2.04680165557005e-23,0.00379613011136781,0.0515750533804684,7.13572858358152e-18,2.3114319228553e-12,7.02019287336018e-12,5.33867967134508e-07,5.09043653037443e-07,5.21458427612411e-05,3.81762252088715e-08,0.000584384574422784,0.378918834091137,2.32855324664401e-16,0.0848707862625863,1.20114572516934e-18,0.140598676417183,5.19553809290963e-26,3.25200792129595e-19,8.04596187038497e-30,3.94286055066364e-19,8.83456373052072e-30,1.55969164646935e-05,8.20294547750136e-23,4.43743425404433e-13,2.16828999512157e-23,0.0113771080558303,1.90735306441854e-07,0.112038107751148,4.81960304806972e-07,0.00251426648678149,6.92330426381787e-16,3.68214784339237e-38
"X60",6.53526888028249e-14,4.13450193944751e-46,0.0149426298123134,9.65541416130902e-14,1.83081844328442e-19,1.03203649235168e-19,0.0185854276414497,9.82185851409529e-10,5.90616780272026e-10,7.95177858164868e-21,1.21384670009898e-10,7.80551285581186e-26,3.70208561918765e-20,0.0162945679773185,4.38482375280728e-25,6.07240647777544e-08,0.012706591565569,0.0299544297850674,0.0132342493050381,1.02383772295393e-18,1.3833213595462e-09,6.07067566728449e-09,2.88645849632933e-09,2.15651797200086e-16,4.78007423611629e-10,0.0188560269883002,0.231811870676168,0.00775926956635094,0.238205152420236,1.28165796027809e-28,0.0916730561893467,1.48328302998135e-24,4.66220376787406e-17,3.55736053693986e-17,3.01253844553372e-35,3.96641530347756e-26,6.33305261622933e-14,2.05010494353798e-17,4.57390187977476e-12,1.57897942263516e-32,0.000373132673110292,0.00549455413753694,0.126071125571677,2.65658246846645e-28,0.000127234593506022,0.00576739990041136,1.04606005348075e-22
"X144",2.9488005809748e-15,0.0375561603012347,0.0261178345625464,3.77651066976053e-18,0.00222058728306704,1.40252781414124e-11,0.00819296143950194,1.91731047988462e-06,2.08679719042921e-17,0.041218259627154,0.00348414237720824,5.95750131883232e-21,2.95126869566061e-05,0.0158770737281839,8.61079295495813e-07,0.00813273739960043,0.0104085573910066,0.0346104336026375,0.00918889788531551,2.38984718497304e-09,1.89278171234821e-09,1.28058505734725e-06,1.91441702930041e-06,6.6537550769578e-19,6.31046463648562e-13,1.54049354646182e-10,0.0857331814372555,0.00439732151283219,0.350197236948534,9.88340646954075e-10,0.071619402285253,0.000181445119399822,6.60158660366713e-05,4.59782620723306e-09,5.38690709040838e-28,1.26940644076473e-05,7.78142054597013e-14,1.06835874640351e-08,8.43122758894224e-10,2.41058065034921e-16,2.04669864046552e-07,0.00906886120043249,0.0802652848048361,3.97523794399338e-25,0.0123611289897646,2.58855538267601e-09,1.58385407511421e-19
