"","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13","r14","r15","r16","r17","r18","r19","r20","r21","r22","r23","r24","r25","r26","r27","r28","r29","r30","r31","r32","r33","r34","r35","r36","r37","r38","r39","r40","r41","r42","r43","r44","r45","r46","r47","r48"
"X88",1.35316152537099e-28,0.122429533607736,5.82403327349956e-09,2.6650498794047e-18,0.162272992765719,7.47855954445342e-13,3.28621573743962e-05,9.66430475713914e-07,0.0260395867933359,2.86271963158534e-05,5.33753453491948e-11,2.66064548430844e-12,2.98082218262163e-07,3.51359065661747e-11,5.3455079101716e-05,0.000463310836644182,1.21485676991443e-07,0.0117032189362642,2.71166147627275e-19,2.64279375997475e-27,0.000922301382410344,0.00192005120809365,8.68112652835659e-16,0.0125977009780497,2.52706634440854e-11,0.0258483213387746,0.00169926935673347,0.00414311599637859,0.374581227599432,0.00407829607822281,1.21131130592791e-10,5.26619829584388e-07,7.3478461421663e-06,1.71342112550993e-18,2.46554095213169e-09,0.00260840760097454,0.0169288806435171,1.28876019064184e-06,3.74874179681016e-07,1.31523183228291e-10,0.0181458431836685,0.00106015475003322,1.7006171768152e-20,3.16667886350444e-23,0.081401035708722,0.00340720834749249,4.41709440789633e-05,2.24337009718386e-09
"X89.3",7.07784525931454e-41,0.0137250322558897,1.43586683723236e-14,4.16047036689274e-08,0.0970292491741832,8.44975129261001e-14,5.33741577643932e-08,5.04299670347239e-14,2.62760645039257e-16,4.10908619422739e-11,8.77702951289146e-11,4.84053130530375e-05,2.33054408214273e-23,5.45934532235821e-11,7.64950272539715e-05,0.000899428189937118,5.39717893463234e-17,4.18974435581545e-15,2.78444091976291e-20,1.04560481196303e-21,8.78010781405953e-11,0.00693525830849635,6.32196857078185e-20,0.0199696641125683,0.000349653519554884,0.0690911285207166,3.74517618408534e-08,7.71061665270277e-12,0.370779147925276,0.00505854716767134,1.69079905547094e-20,0.000735242558478137,2.81260341639575e-09,6.97828859007133e-14,2.08670692557504e-06,0.000852627284106078,0.195294921078923,0.00198722328414727,1.8974147567497e-13,1.63876061188642e-09,0.0271585265447636,3.65498562163986e-25,6.05923176808265e-19,1.46139580904879e-22,0.0351295516865347,0.00500500098840506,3.0383806064455e-09,7.93689087992915e-11
"X88.1",0.00830936365316161,8.01344232814898e-13,0.0046277128960219,0.0855543020627662,0.0711177661561065,3.43712465196986e-11,4.60388304875911e-19,3.84910022285605e-16,1.94606680822143e-13,5.96572009690723e-10,7.5535405346586e-21,3.60085726956851e-13,0.0107184178501244,7.72594707624512e-16,2.87405312667069e-22,3.51054798425291e-09,1.31074805348824e-06,3.339798718392e-10,2.84031128416669e-08,2.14342312510523e-33,2.07924017897849e-21,2.39046781268189e-06,1.93532800310599e-19,0.00423094783362428,2.35365233309819e-19,1.83556347625367e-25,0.0410639957625405,0.356116714027173,8.46409161160207e-15,0.00747016309119469,1.8452621805329e-15,0.0275839923555268,0.00469753760820476,0.0456096090643235,5.09905857103218e-24,0.000646812771247928,0.15169310405595,0.00427560789167342,1.27148071223685e-08,0.0248022494563603,9.53104325380493e-19,6.20195598474766e-25,1.68503937325396e-21,1.04188376702141e-10,3.41134958699492e-24,1.11226970419852e-14,1.73053768299852e-08,2.41535582328847e-23
"X76",2.602872505375e-12,0.140292631973003,0.00675244353473988,0.134549584297702,0.0144286361268322,8.69987017719952e-08,2.0795051642203e-28,7.30219580391625e-06,7.35863901850999e-27,3.31408666821655e-24,8.70889205752939e-15,1.99721599589778e-10,6.68144855517991e-17,3.17606587160008e-17,1.57359896888351e-24,0.00165333640506253,0.00290445612212318,4.87731765694196e-14,2.45355175188906e-06,1.0945122146905e-34,1.04670797927071e-25,7.20038851225945e-20,6.05849871053472e-24,1.00516119688753e-15,2.28093951522178e-19,7.51482989345182e-14,0.0129969926254176,0.328299728366437,4.09361583560533e-15,7.3609291994907e-06,2.47660752983383e-20,0.126688453618721,0.00927361363034728,0.0785958130625709,7.11809923655955e-25,8.16429847178769e-07,0.00110211090043659,1.72876314626538e-23,3.47152412963463e-11,0.000202874177940693,0.0157664652320772,1.16157234517034e-14,1.68797090388685e-16,4.7585892513154e-06,2.86234129204612e-11,1.16770764915368e-08,3.21188867888592e-08,2.22891771038672e-08
"X75.1",1.72817430827796e-14,0.197226769208777,1.35654692935383e-09,0.107599519315818,6.19222498376108e-07,2.3017564601077e-19,7.86523115917248e-38,0.000515044612034479,7.89114876613291e-28,1.19093860143902e-09,8.0408085255061e-17,7.25264145622269e-13,2.14842668057216e-10,4.49450220466083e-12,5.26026946074049e-13,1.50377915630075e-07,6.5356975854933e-07,0.00013531537111095,0.00546098346536906,1.34666506679091e-15,1.29265123743102e-20,1.820311763651e-05,1.66680611240054e-17,3.82020452882465e-17,4.59008904126752e-11,7.60575375428931e-21,5.85865535231208e-23,0.126406605151098,1.00123262595325e-14,2.08564434188481e-08,0.0132071067399425,0.329672756012675,5.3930928015814e-12,0.108879007633469,3.37721539967285e-12,3.00170476106406e-22,2.86049471166567e-27,2.42824953214527e-18,2.71223213438782e-08,5.81527924388621e-14,1.97310847462083e-16,3.21329946536027e-06,1.90974062936516e-26,5.75230258235005e-13,1.65604288325482e-25,2.35562006244334e-28,5.71335035465588e-15,9.41014159934546e-05
"X120",9.57587047252649e-15,0.0909344930615552,0.00565272859512872,0.038853160713273,0.0318664859107182,4.27456890774158e-18,1.14529776546277e-10,0.000139204566937771,9.6048177571427e-06,0.038144860675792,7.84646222493985e-17,9.63855078983771e-16,0.0166778279094869,3.23312428138499e-18,6.59715048567901e-17,3.22958459484348e-13,2.47935917550755e-07,0.0101786997258816,3.91419666182961e-13,1.76841414093558e-08,1.00138240824579e-21,0.0140600093873745,5.95412627547294e-22,1.46674669309732e-05,6.86726583604945e-08,3.29205299252203e-19,5.21192693520198e-34,0.000172495065072125,2.39200315935412e-07,1.9923329155628e-05,3.70244954032392e-08,0.419839260906338,2.19035176184177e-30,0.107209350151233,2.5802446331249e-31,1.89621601574805e-11,0.0116512138299116,0.052719163137439,0.000129957900643756,4.22046663286844e-10,7.67957493687884e-30,5.05227381359925e-15,8.20738525370506e-11,0.00231402515264627,1.24727884378971e-32,6.61698435880008e-25,1.81967638281413e-24,0.0167806280362121
"X138.1",1.02520830366204e-19,2.47492100877484e-42,0.0101008554328352,4.01970147170676e-11,0.0579004702057856,0.00139757762676255,0.0634317749010297,7.64447600736007e-18,0.0135797528713491,0.0461030436822531,3.4809601634744e-07,5.36636177526222e-27,0.00288016051405766,3.44017504510387e-14,5.47593949596469e-23,4.02069238774138e-19,2.02995187497884e-15,3.22882708592456e-14,7.41717363403748e-26,6.53884034746034e-48,2.77838176923021e-16,0.00186056529855994,9.79867216931565e-27,8.17721093899445e-08,3.1934935725933e-15,3.50545465196556e-06,4.96066822793384e-29,9.79587168332723e-38,1.27423672164807e-10,0.0181715075894134,2.44844304663605e-30,0.295083763824746,4.36899332344312e-15,0.0845494582567323,2.15442696898495e-41,0.000136104192036038,9.50088388868993e-31,0.224860206801957,1.70926143547629e-22,1.59873562518505e-18,3.78853213619777e-29,5.68949276610956e-16,0.0040713837973846,1.44063242457228e-20,4.02188424852384e-11,1.24026757616727e-13,1.11756101602769e-08,2.73033474337711e-10
"X90.1",1.17487548935801e-18,1.6895452361111e-37,0.0020455423785231,0.06005707259521,0.0420912257519595,0.00255517221123697,0.0911654714045629,9.02193704126161e-22,0.0138778631378919,0.0108153294402491,2.72705053097389e-10,6.19852775790921e-14,0.099825404887242,0.00565126648634606,9.80179187029738e-09,1.12187230960525e-17,5.30660766964622e-09,1.35928396809289e-07,1.10809495236707e-10,1.80664057095506e-44,0.000459418842686269,1.13367182391608e-08,8.11827685231872e-13,4.71013933770748e-13,0.000100554427025524,4.83398351810498e-06,1.95555879226262e-16,2.61846641414855e-12,2.1597291673665e-07,0.0168015263609985,8.83272023517369e-31,0.113377255061223,1.6848207647885e-07,0.0269675476623913,6.66629984169819e-09,7.27146888719668e-33,7.893901893616e-10,0.394379804012099,1.22947938437696e-15,6.06910581157702e-14,1.76349010030523e-34,1.82186221595778e-11,5.31443211080417e-10,1.63021225885026e-19,1.86747422701821e-19,3.09154400639743e-13,6.92294608369967e-05,9.99545084005913e-05
"X158",1.33952360955122e-07,0.0138744861571211,3.08459367286912e-06,0.160498820260751,1.69283884072992e-10,1.02346940346286e-14,0.0514393498622467,9.75178562280221e-15,1.78390160852649e-14,8.80172847648326e-17,1.92671039261057e-09,4.0998195181755e-11,0.341594667709462,6.37679001796243e-10,4.66171720546343e-13,2.0561460847266e-21,7.01273243983161e-10,0.00147210242775822,3.07735805409284e-09,1.04040409024043e-25,0.0506140529954285,1.58855924739888e-17,6.45911348172996e-11,2.50630760591691e-08,0.000958666038507465,2.02243230926404e-23,8.45642853751291e-09,1.23773032860597e-05,4.20348102018898e-08,0.0105520023454976,4.18689085750328e-07,6.48276914125296e-12,3.59945905721211e-19,8.69304289863464e-13,0.00487409913445713,2.09866516887532e-18,7.66754085532255e-08,0.347079873394726,5.45771943478472e-10,2.68336762204845e-15,6.95475458262413e-07,2.65452875954121e-16,3.55607878088711e-28,2.84380460808261e-11,1.10287980404455e-11,3.26941016191515e-21,0.00789969395471032,5.8427219152886e-05
"X191",4.10859926297418e-09,0.00248933497385073,1.66434739123135e-21,0.122332885868383,1.04849751998105e-19,2.14588955257544e-18,1.60343097745092e-13,3.32541448373929e-37,5.8591904508523e-35,3.30869008409624e-51,3.66584769367905e-26,2.37504676877519e-09,0.444033874673064,2.82149326658589e-40,1.13103587380118e-21,3.74421150135074e-21,1.82518783374743e-15,9.54563744091776e-30,5.20722960372982e-21,0.027326483510381,0.140659183323641,3.17108622559865e-24,6.8693551286086e-11,8.84449625262513e-16,7.53550590511689e-19,6.02828746668898e-29,9.16542334284349e-14,1.80634322618329e-21,1.17541645487212e-15,0.112641615328395,1.6546512876888e-43,1.57617799196475e-17,6.5656170203991e-34,4.59951927412722e-33,3.71841951029138e-13,6.01018546863852e-16,2.50022983390013e-23,0.134475871465334,2.9849529358331e-20,6.09832131037839e-18,0.0287227145680291,2.31578159648357e-28,7.18697356201292e-31,4.32252881938252e-10,1.76055437204923e-16,4.57759332136344e-17,5.53993447155363e-14,1.81323969858877e-13
"X109.3",8.76035804677968e-12,8.03405673974555e-14,0.00021782962485475,0.0086484093123758,0.00369284172546047,3.43981788384833e-06,4.87374506944576e-17,4.14731948220599e-20,0.0103712898360196,2.27388767093918e-08,9.80175618920366e-20,6.73055597008669e-05,0.258784353659516,3.47383689254218e-05,2.1560769567599e-09,3.28171269434392e-19,9.33332403181934e-11,7.38190755557833e-40,4.01346088070978e-18,0.0653624147386705,0.15331471445029,0.00283381008160564,0.00655547677938307,1.92429862326849e-23,4.69795564940805e-11,1.90698130410428e-29,1.01678040157988e-18,1.79447686622809e-23,4.12594153322348e-13,0.353469813042885,4.23413753358052e-46,0.00410354631952532,5.63974839791045e-21,9.7836010132399e-13,1.85087112520449e-22,9.42146203979439e-17,2.99750455405593e-14,0.00167231083325629,2.91833054086965e-20,7.63654945866026e-14,0.023057517325241,1.69350554314682e-26,0.010099237534587,1.49191422812903e-12,2.24545661949223e-21,0.00119989867404184,2.48425811867755e-07,0.000487968175557084
"X80.2",0.0041069974444945,0.00948810723315839,7.56843390200039e-17,3.13061629532745e-13,0.00337967489150244,1.08700363807864e-09,2.40826240438848e-13,0.000110060084755895,0.00100856299773933,7.53734936879964e-13,2.07202341738787e-08,1.73679679186496e-06,0.0538959054179511,0.0881745799834878,0.00135308004253995,4.04348262678458e-09,1.81759562603159e-14,0.0334856286759074,3.1562130578567e-10,0.0288963077429954,0.039584270430825,3.17971964438671e-11,0.00875980846287416,7.58124436636948e-15,0.00330629956228396,8.55844093327395e-14,2.69911632225141e-08,2.61331309454079e-09,2.65137959590023e-14,0.454571004172351,5.93276250181391e-08,1.63262264935511e-07,5.19243599587076e-08,1.42402102880289e-05,0.00839214895946578,2.08310393077968e-25,0.000244710553009487,0.00479957948075938,2.85110162073763e-05,5.89542933948475e-09,1.94924522384355e-12,2.8317138010651e-05,3.74900930934199e-17,4.3094579597308e-13,4.04270870961134e-15,7.70469579860567e-06,9.4815022990538e-09,0.102717915374303
"X130.1",1.18741211293519e-05,2.08330442187069e-44,2.39541782041731e-13,0.00154844038106204,7.76783389033552e-30,2.08097155909871e-05,1.39753282421412e-25,2.5934524910483e-11,2.62009529613278e-35,2.09578250190355e-29,3.93605456950627e-19,2.20795099001022e-24,2.23193036889661e-11,0.0851413107599469,1.06449607101763e-17,6.90779148789547e-06,4.64168788197867e-15,0.0430104641672808,1.11875023115494e-13,2.65887911917499e-32,1.99624252243716e-27,1.01828695518223e-10,1.82546647550332e-06,7.3692382385859e-09,0.00721961854799159,6.66804638768099e-06,0.0125644907459158,3.43818113235672e-06,2.11327289581684e-09,0.289211706916714,0.00633794309148963,2.40093162484533e-07,0.000855003975567366,5.32785215351514e-20,0.000231112912121307,6.20073542005399e-34,8.55102764824666e-39,0.00496160203806569,2.99638679749393e-13,2.25209347769675e-17,0.0236565157804324,0.00194792876863036,1.72372679475181e-11,2.46159775952068e-06,0.0852990612436484,1.43081022698049e-08,3.55060161243439e-13,0.306276502037023
"X118.1",8.25028025804183e-12,0.0159515639787112,8.30082805099819e-13,5.23620614195147e-08,0.0501145599952987,0.000159757735554917,3.03163074830648e-11,1.30190160518392e-08,6.484537217414e-37,3.1984260740226e-18,8.61329586272984e-26,1.1084456082236e-05,0.0143459826668347,0.0243223707440599,1.20873040623752e-27,1.67610063546391e-12,0.000678302823595858,4.73766565046575e-06,6.38121731336475e-10,3.01515596710536e-15,5.3246839209048e-09,0.00051309268622299,0.00846771313645577,4.05396646920069e-06,2.70219198404262e-12,6.79880808572444e-19,0.00625606888902132,4.17411031670554e-12,1.79531315785639e-27,0.0859276256744617,2.70386059942948e-09,7.47251336538972e-07,2.36499276811091e-06,3.04162513206266e-20,2.14962305248758e-27,7.72272294668424e-28,5.04136522417811e-08,0.00574021553660436,0.00125810916516046,4.16897047266351e-05,0.0350018224479307,4.55253790358614e-11,0.0176508491523642,5.13520894015578e-08,0.235426615761017,0.00522644212556615,9.51411935219741e-11,0.409829863197652
"X122.2",0.00671722280378619,0.127002182810512,1.13284697093453e-17,1.26930708196896e-34,0.238704800081515,8.43716492646735e-08,1.25707540668222e-22,4.29806674757385e-10,0.00298568069465585,2.36741705223203e-06,0.00925680389044391,0.00540414899695921,0.0193109713019073,4.02838068905428e-07,3.47457380975128e-16,4.80077188349429e-14,3.17633487419594e-13,9.5466349606672e-29,8.25200008007606e-12,7.39690825918611e-12,5.04672348205718e-06,4.45896817566651e-05,0.0136653262638074,9.30498908824437e-09,2.92405053547703e-13,1.98609635701092e-26,1.26521581200699e-18,4.67859720249074e-19,7.28220387821922e-10,1.66594751495963e-14,4.02705190877532e-10,6.02181348259252e-12,2.24922157264329e-09,5.63451345501268e-05,4.38176737771003e-14,2.81869282022886e-22,0.0067327961369748,1.93520970239924e-17,1.17699490368251e-07,1.60464859172671e-16,0.006681475363965,2.31262683184885e-13,1.88013714234244e-09,8.54651269618036e-16,0.278733146819985,9.72935659960412e-07,5.55996854972326e-05,0.255903571395125
"X111.1",0.00827859811569578,0.188410038955986,1.71529333385262e-11,8.16919581862879e-25,0.372002598200977,2.65261709801294e-32,2.88416445788801e-13,1.6773838162473e-07,2.14794762790105e-08,8.34088218956747e-10,0.0101596971748045,0.00736053263031367,0.00639650189022847,5.19829584895371e-13,1.56296603718108e-15,1.54767337765066e-19,1.32462912844643e-11,0.00507190999266563,5.9766272917642e-12,2.16718011828673e-11,5.20988607218329e-30,3.57589506760231e-33,0.00374718244515908,5.78709060860872e-21,0.000404232826767008,0.0205302596698208,1.17158113133922e-11,1.21151338217025e-15,0.100996380768616,2.69295639225281e-05,0.00565603907621953,4.99375890037131e-09,6.49545775314203e-15,4.46383948137408e-10,4.92188779142012e-11,7.33599200384288e-21,7.81351224335926e-43,1.36745353788988e-11,1.3473854916711e-09,6.7967016872151e-17,0.00541209998784148,0.00225058322690057,2.08860646985054e-13,1.40729274400638e-18,0.146084037111493,1.26458958437969e-14,1.79771186108326e-10,0.0731190652434063
"X118.2",1.43155706443622e-42,0.138472245371465,1.13965017407969e-33,1.73191600428022e-20,0.30430313052568,1.78685675874828e-31,0.000176830406329967,3.00280371553165e-10,5.37140404026832e-51,6.97453324336217e-25,3.82126468276917e-15,2.09211120114543e-31,7.63279614487141e-09,1.16318446380707e-32,1.01492687700059e-15,6.10363416913577e-14,1.28469452366731e-16,1.01457677953368e-15,4.88779665415754e-31,8.40736078712262e-33,5.05237450047561e-24,3.4431063598692e-10,1.5396083664041e-20,1.49385068315305e-20,6.84548801679569e-08,0.110825197464137,1.00033272706818e-09,4.62215328705214e-06,0.236873024858717,0.0131478192492813,1.77154091322459e-29,1.67261556087781e-20,1.7241938203762e-13,1.22793366263231e-34,1.03769648726728e-24,1.45477107431423e-11,0.0191145460099018,1.34514264128391e-14,4.51212508446373e-27,1.81062376918268e-16,0.0373705649133858,1.40625744625986e-10,2.06295567708923e-09,2.1831296030457e-27,0.0275690462078534,1.60340358234004e-22,1.58672789325146e-09,0.00612787875496766
"X108.2",3.44167558896265e-22,0.0224680110032406,1.33318806378336e-33,4.89926373564587e-15,0.176897585702091,4.93883550276211e-23,2.00786710938954e-12,1.45494342870579e-27,2.8854102401063e-42,1.0107640822576e-22,6.95010386567918e-15,4.63326110654009e-38,2.41445449895605e-13,1.0181692683369e-20,1.45907707079331e-12,1.13752877613272e-16,1.14694663332327e-25,8.64147245385366e-23,1.40868203993203e-26,2.78612061107937e-34,3.90253666139604e-17,0.000136875317369135,2.21303301851107e-22,0.00412441407788751,6.86930721833898e-11,0.147593115253483,1.18086976875615e-13,1.53244088505569e-16,0.247446687213688,0.0172032608312468,2.06721503865076e-23,1.44051899667124e-07,8.5467496649072e-23,4.77293279066262e-19,7.19575818193148e-10,7.84892810761204e-08,0.202169414317853,1.16310097240211e-06,2.17492850126188e-22,1.28810272110996e-25,0.0297438012968813,4.81009241703682e-35,6.74131773764227e-19,8.1893730849604e-19,0.00831189206129499,1.13917333966551e-16,5.37745254385335e-11,0.00741999582004742
"X160.1",0.00309725833568127,3.9881764502548e-30,5.48845689565693e-06,0.149746755290859,0.0743019946581794,1.74794186822823e-14,3.03134671867449e-28,1.07319592845682e-25,5.58679136416804e-15,3.36531014524682e-05,2.04455348704502e-19,7.10276347292062e-23,0.000432278040512111,1.13168126003353e-18,1.69775810577509e-24,2.06403923419471e-23,3.88721161892412e-13,5.48683075840373e-12,1.78289662868421e-23,1.69234661598639e-08,3.22797265984337e-21,2.88468852980889e-17,2.18265487616431e-34,7.14034121332255e-10,9.87574544764695e-24,1.32179754665038e-28,0.121803967320888,0.257555213967207,9.4078696917691e-19,0.00407534768714304,1.65618249993575e-10,1.30954293026831e-16,0.0021832555271367,0.099500715749469,1.55745501246521e-11,3.41754773076596e-49,0.15538096151049,2.09535948673674e-08,1.94012097420814e-13,0.000962491242252463,4.02248172290773e-06,6.56164057411249e-23,6.86382924942541e-32,4.44637191788177e-16,6.1595729781714e-28,1.84151369990477e-23,2.77007390494622e-18,1.79051934612886e-30
