"","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13","r14","r15","r16","r17","r18","r19","r20","r21","r22","r23","r24","r25","r26","r27","r28","r29","r30","r31","r32","r33","r34","r35","r36","r37","r38","r39","r40","r41","r42","r43","r44","r45","r46","r47","r48","r49","r50","r51","r52","r53","r54","r55","r56","r57"
"X127.4",7.22514037573207e-09,2.15600005414307e-12,0.0133813003742305,1.82876580446972e-11,5.05125671762103e-13,1.41424842370663e-06,0.0115422284197805,1.41152673650936e-07,1.0156782825246e-05,0.00524989343320039,0.000113159760007714,4.2948648403675e-05,3.74717154411324e-15,5.09696568858e-22,0.0567819723944409,0.0588398709139659,9.4556444707609e-08,1.15012189497722e-08,1.10364076176904e-07,4.31018127713731e-09,8.42509077764571e-13,8.58638634475104e-22,1.99006682651195e-10,9.34857695427294e-10,3.47997598017985e-06,0.44504995281111,0.00217059962350115,0.00903570296995576,1.05179350386807e-15,0.00533650900872732,1.03367852050398e-06,1.05658962669694e-07,0.0275629225476953,2.52730026389104e-09,3.93329449954896e-08,3.59959670567608e-09,0.017352965248344,7.1183196870892e-18,3.47135564805302e-12,0.000220036166111065,0.0387796524157721,0.00265616678878235,0.0268273547267652,2.58001577156128e-08,0.0803824083096557,1.4903917870695e-10,5.91934654288578e-06,0.0385661586397655,4.6579718799577e-08,8.97398049148336e-22,1.14820152197239e-17,0.00614697460180955,2.59788682257257e-08,4.23670154820919e-05,8.32170414994338e-06,4.88862947654087e-13,0.00819230681809141
"X64",3.05304359813165e-13,6.31369686696487e-46,0.0153061271198904,5.77228166854093e-11,3.09612234524715e-15,3.07992859702341e-16,0.0267716620406962,5.15962691270304e-13,2.99278990343016e-21,1.24165548935376e-19,0.112305012980918,4.77225232184716e-12,6.02698013752389e-15,1.36898540522042e-22,0.0157459259356241,6.8691921531264e-26,0.00981828605981505,4.69875924575346e-29,3.35117059884804e-13,1.21543919793766e-22,1.46576220759068e-13,6.06718087904455e-31,4.24157888779597e-08,1.8139950986993e-12,1.31708807983503e-14,0.319913344234759,2.42446955255489e-07,0.00499544888365744,1.37707758879214e-06,0.00197542768239925,3.7887626879956e-35,0.0176481496786856,1.47423779555165e-16,0.00187860923489376,2.21720935664707e-23,1.13149664839196e-16,0.0184849358224203,4.72998163027592e-16,2.77533071825817e-23,6.08250785780906e-22,4.2005189821414e-42,1.44659538419478e-13,0.0218208528673652,1.63131817065038e-17,0.222063269282931,1.79347120809408e-13,0.00151984151444795,0.0450377777471632,0.000231454292620164,1.04693694664419e-12,1.75815137216497e-24,1.0625924878348e-20,3.48260130841848e-18,6.38548399198206e-18,6.04133258329337e-17,8.53565688264392e-20,2.21678824436382e-19
"X83.3",4.19915630339949e-12,1.9839665611393e-34,0.00269160711047189,4.16401657632694e-09,1.27921211024751e-17,1.84415720053952e-11,0.0219518182600211,2.04291591336235e-17,8.89039854968802e-10,2.69710245617817e-25,0.180313618166253,2.5007251288045e-20,2.86672455885616e-18,1.23458499112146e-06,5.6109782789529e-26,0.0211696929653049,7.87226578979878e-09,2.02045424985606e-14,0.000605980693596679,1.52034135583318e-14,0.00308729699718033,4.61414758674855e-13,3.77929005932516e-07,4.63113229219286e-23,2.10604823242967e-20,0.138189983548867,0.000300642535299577,0.000610121459138928,0.00927182067318104,9.08693790429565e-09,1.44610331196625e-24,6.01586947928692e-05,6.1234159488232e-20,1.57698859700111e-09,1.65469229781531e-33,8.11987508032752e-14,0.0229662144433552,7.370396109886e-07,1.02853466033021e-07,1.37334965865274e-13,4.27468468758422e-17,1.02577068616216e-16,8.92955629229748e-07,2.46946729333597e-22,0.371611210539628,0.0218497387488645,2.91374613714102e-11,0.0584854002479645,0.0066817257494642,7.94796254070023e-17,1.08175410532721e-20,7.60879478856294e-20,0.00145802709385457,2.69637933088723e-18,1.07801167285426e-21,7.65954185406508e-16,5.1528523273553e-08
"X176",1.17713351288806e-26,8.43518073204051e-27,1.6766932624494e-09,5.24167367082563e-19,5.52034598922258e-31,0.0153650529793405,0.00887996054972368,0.000465010023668697,0.00125836751134268,2.02303372609875e-10,0.0932835806751982,4.69525475704014e-15,1.99574685786691e-20,1.16283069898911e-18,8.98317599982174e-36,0.0843614551392968,3.99725421902621e-27,9.06992507984908e-16,9.72196392130829e-14,9.73250177915977e-05,4.18763438392326e-11,2.1996705119773e-19,4.55898127696614e-18,1.43388697137137e-39,3.80089229586915e-16,0.0247361850270032,0.00455228229525848,7.07080409783525e-07,1.56698279998783e-19,4.44433756995002e-08,0.00424773596144062,6.8456486999698e-26,3.75483236836651e-18,2.6594082791752e-21,1.47217189387345e-23,2.26053766266049e-05,0.00767355328515432,2.16560736269425e-05,2.6878395598435e-14,1.06570149534566e-16,0.158407732226687,8.00248160982138e-12,1.37814583923264e-11,1.68947833557576e-18,0.423993121895403,0.0059289639711709,9.16866364915142e-15,0.0698828712887248,0.000505033225517962,5.11144994062041e-17,2.13682052277567e-17,0.00377433991236947,0.00511521564205323,1.42591668952813e-10,1.7436943533985e-20,1.06779617958778e-23,6.09442751334335e-05
"X164.1",7.96160585526767e-15,3.59969061166265e-13,1.23396261036161e-18,5.09794025613763e-12,3.36665127410882e-22,2.65347735420811e-15,2.43337656961415e-06,2.47655568672184e-06,1.30598993385438e-07,7.45784545148848e-07,0.000115624476754608,1.56373251329861e-07,3.51074561489758e-07,1.78927799491979e-24,0.00102725916654283,0.103157716761081,2.83339357722368e-16,1.17222327789564e-18,1.32888431859127e-08,6.44564543483685e-14,0.000241909517044753,7.44605373513432e-21,7.17227920157119e-09,1.08699033530263e-26,1.15457094334454e-16,5.89758333653691e-05,8.73503710470696e-05,0.000104069172481333,4.14454839803892e-15,1.21319894556664e-20,0.0161013918422728,8.50496981915889e-12,0.000888123202389609,1.83214111112838e-17,0.0952846945204688,6.55473605919189e-15,0.000973879429194012,1.71155948792799e-14,4.7461869618015e-16,3.88823121143962e-24,0.266845452353086,0.00261174906017597,1.29009504229568e-10,5.72779761747065e-06,0.338818505950451,0.0157436817241339,0.00911316904128052,0.0827662651453477,1.06086439248738e-23,1.49095311748569e-12,2.1236065446433e-20,8.56695464726603e-07,5.2650348010776e-08,0.00171737965701709,9.58479265203345e-10,7.50424940708434e-20,0.000642726316741672
"X113.3",9.87628996984461e-30,9.38726631305587e-22,1.14483958751889e-17,9.25275598349177e-07,6.05079152316573e-18,1.23961764025647e-19,6.26888977770125e-28,8.52435512123813e-31,2.87832397890127e-13,5.97770783178846e-19,1.47063237088101e-54,1.95734784446818e-06,4.18962732065975e-20,2.62859884522165e-18,3.9097635791781e-26,0.0596306942838694,3.86184092005584e-18,2.89349947928287e-16,0.0073637458187363,5.60825337703766e-26,2.11219997595892e-06,4.58894782979002e-26,2.84209033812553e-18,9.82082156627027e-28,3.37042246981166e-30,6.42971974452266e-21,0.000688253488428291,2.97717306079008e-15,6.58240211593097e-20,2.53637784661521e-26,0.0205552146392575,6.34540661990002e-10,5.67924918250621e-13,6.42039816272749e-36,0.268518689910688,2.88157317891538e-32,8.10975752855256e-31,3.5231702324624e-28,1.27746337903429e-26,7.31600918801568e-19,0.199907928064987,3.53237942400423e-29,5.55390202224182e-25,4.71792657638679e-25,0.182933215342131,0.0750129541230163,0.00347104680552781,0.0888505676075279,7.22198724211984e-19,3.72925482145448e-25,3.33837861624293e-14,9.97213378016454e-44,2.17102382142599e-32,0.0035119732291378,7.62763542266781e-17,1.16476122561496e-18,2.88900432946077e-09
"X134.1",7.87010574694031e-12,1.97029807375045e-38,4.92846191313478e-20,1.20328864722544e-07,9.31660507680163e-16,2.2455027006745e-06,1.22991201348972e-05,1.27033218612074e-12,0.00160580637662348,1.49614103981771e-09,7.77657737509256e-21,2.20621058832763e-05,1.51273218359002e-16,1.21677277901759e-17,1.46347047382544e-15,0.0231622597547711,3.82906386505836e-21,0.00562102973188985,0.0117493341028194,5.48785568136757e-17,4.51011285666408e-05,1.46172446895204e-22,6.79273082674096e-07,1.1902416116676e-13,2.39323213246553e-36,0.00650679399625805,3.84165992230414e-05,0.00284433352475286,2.0555284930359e-14,3.03760342464842e-13,0.0454833759405815,3.10215618872238e-10,7.97217737950986e-12,1.86459416903786e-14,0.398240358753656,4.88514986198163e-17,0.00647595737595722,1.04464899747448e-22,8.71855597263108e-12,3.13040781211287e-20,0.0714587081683302,2.76739782842927e-31,0.0034090713173001,8.45237486556547e-24,0.0679301457233307,0.154445540106659,1.38525451641122e-17,0.0876200443516593,0.000922036008776971,7.90158118363597e-10,3.2704582402121e-18,0.00846647522266854,2.31179336103626e-14,0.000726476695717377,3.31127075598367e-12,3.24262908130172e-23,3.5446209026973e-14
"X119.3",0.0127484775698132,2.50726412480921e-37,2.45013651457543e-21,3.55551012275394e-24,0.00055144653348667,0.00376864682277977,0.00179535712783407,0.00243526478735754,5.96827011446008e-08,1.99757132827923e-14,0.0189331001198911,3.09056328154895e-08,3.24679222240624e-21,2.82131027546778e-15,3.37973891831547e-11,1.30097761274999e-11,1.36412802713219e-14,1.49478223891719e-12,0.0139362173912222,3.0545524953868e-18,5.02717472555862e-10,1.99769770474722e-27,1.96796043918235e-06,1.34068197908564e-17,5.68596528373071e-24,0.0175548691789091,2.15640007391324e-09,3.16923899127782e-20,4.33296945546166e-16,4.69053978018076e-19,0.0733790293064835,4.29463179324411e-14,7.20890699395008e-16,1.07464774494887e-05,0.387367576389642,7.52377845456798e-13,0.0137381126190916,1.66443033886279e-09,6.39986293191977e-13,1.32498041435287e-22,3.02812886606473e-09,1.21839614875864e-23,2.21467567028917e-09,5.91282063421546e-17,0.0170138095887293,0.0829822952666762,8.52263177371387e-19,0.0754341069596647,4.47255653509494e-12,7.03540441444789e-17,1.06884104160514e-34,0.178768004890418,8.39862752416415e-11,3.556730956214e-05,7.77202858978789e-25,1.37705372706832e-23,2.68846804739795e-05
"X161.2",0.0591503231561167,1.13360663564244e-14,2.91271645594979e-30,2.60075095555085e-31,9.47218841733607e-22,9.07116701465156e-24,1.02761353669818e-06,8.33142965402436e-18,1.61377716405174e-29,1.79871609170996e-21,1.85408171104388e-28,6.94081380495881e-43,3.27094973129381e-21,2.43835533625601e-13,2.32901907175694e-23,2.5440627218487e-54,3.20701105522265e-32,2.45357036826865e-10,1.27356672665715e-29,5.39980158823966e-30,0.00143768877085271,1.39466491767676e-31,8.93412479650305e-46,1.42861804039596e-24,2.60971140534325e-20,3.7463179006259e-26,0.256093357591511,5.35866823462553e-18,2.94521002908394e-18,1.25080039202702e-15,0.258515519001702,2.62231575959836e-36,0.00979571478873793,5.7451272540898e-33,1.53037727203123e-09,8.22265192309138e-18,1.24259687069357e-27,2.04499876580356e-29,9.11482974492534e-32,4.45300246881106e-18,1.17088929856407e-05,4.99869027564835e-18,5.43381769990555e-12,6.90201963216412e-25,1.06336719596876e-41,0.0502795900349247,6.04584555518392e-32,0.170076178101119,2.88417563412614e-07,1.63512059047221e-32,1.23502529673909e-21,0.100246701664071,4.06074318638577e-13,4.73198775177542e-24,8.11110388033107e-18,1.07408141411196e-10,0.0152097973275073
"X143.2",0.0115556558998714,0.0106299410352192,1.5312104736399e-20,1.10514097552146e-07,1.14524358298837e-16,6.61799957399541e-15,1.69154315074638e-09,6.5892310265795e-06,3.77050691737232e-30,4.60269784366424e-07,4.05878795351624e-20,5.32022751175299e-31,5.53900724099502e-14,1.47797585649159e-05,9.54571875943848e-16,2.96841092697107e-31,5.3904406785118e-33,7.12920554268273e-23,4.77070204483397e-28,4.2306592214026e-43,4.42828428822256e-07,2.13400113633003e-15,2.3872508769442e-12,1.19831619570687e-12,1.69757742037243e-19,1.25211577071097e-28,0.314941924665346,0.0514223320505396,8.4146254786408e-11,3.52263469301119e-19,0.202603174843021,1.23517641786745e-38,0.0460816651869343,3.59870585343465e-16,8.53464409040316e-10,3.40199114491051e-15,2.56772224520329e-32,6.764086894754e-27,4.1857704954658e-13,1.17040927190001e-21,1.07808958926283e-14,1.46540120752584e-16,1.65606724751613e-05,0.00871459187446847,2.01640056337356e-50,0.0702548609056348,7.13455959237172e-39,0.177571788305472,6.3765786544e-08,1.36078251088603e-16,2.71996368376972e-08,6.19792576447878e-11,2.19446072581394e-30,8.99961652032163e-24,1.01966131491226e-10,1.11806463381957e-13,6.89197173214477e-09
"X165.1",4.67324604422082e-07,0.0188654202095526,4.25782586022207e-16,6.9551394756439e-10,3.46226465852214e-07,2.53814435437248e-08,3.64347024465504e-29,6.08776267595448e-15,2.20875796033485e-23,2.46667592767674e-08,2.24058678932077e-18,5.28707383688239e-20,5.24174272630641e-05,1.61627628792895e-10,1.11931845620651e-05,0.0029071796341503,3.06720608850426e-25,7.89586745896459e-25,1.94646435906035e-14,1.41622575003433e-33,1.29053999708987e-17,1.89863001778589e-14,0.000657117687443928,0.0172214713588024,7.67214875126637e-22,4.4149267910377e-30,0.330353726786865,0.0366843310976857,5.72828954305822e-05,8.21926832516307e-24,0.100159769045627,2.6371941574524e-13,0.11037952207687,8.05669389768736e-15,0.00220505981568449,0.000425803990737178,6.01818143594651e-28,1.78918536868982e-25,0.00625086408255369,0.000254777309635383,0.00398474082870942,7.57882599837152e-11,4.95880704761343e-10,0.0185217082775088,1.07452152692184e-28,0.00500607804657551,3.99321556568018e-11,0.183720039795883,4.0117156821335e-27,2.0236076624792e-13,1.21487346831818e-10,1.08852980334563e-28,3.14017550658147e-22,1.77169084615165e-18,1.59679032782484e-08,1.76438451969248e-21,2.95279730426431e-18
"X129.3",0.000239514180636498,0.0128528116710458,0.000256049858939912,4.09208879927123e-09,1.75884061120461e-10,6.65024182282353e-07,8.19448274778807e-26,1.21869697429292e-09,4.96855316848151e-09,6.87382753544534e-07,4.41186854786861e-09,0.0138537372346965,3.92187637489804e-06,7.12538361421939e-05,0.00517859639878403,5.09162595011148e-05,2.96211516759098e-05,2.68346893213702e-13,1.98527870313182e-18,0.00684581826245385,3.3853332674427e-14,2.22096424002889e-05,0.00436262043085284,0.0227162529027471,2.56030727002029e-05,4.52628295435435e-22,0.287023598728491,0.00232010411224325,0.00015948075157608,4.45062764163804e-05,0.0378940581473671,2.48139541216767e-06,0.229859388514805,5.02947964782675e-09,3.54696818229255e-08,3.7658851505676e-14,1.16199949492527e-27,1.3870936298121e-17,0.000369944843819369,1.32054413583856e-07,0.00137924350302096,2.40171261729829e-13,7.62863620124894e-07,0.0139307963924803,1.67525085762092e-06,8.13327783839295e-22,0.000713527620696689,0.174779694073987,1.54927592792832e-30,6.04945738355661e-07,2.40508219587396e-11,0.00186023054189925,3.01861532031037e-08,1.23124721263203e-14,7.18996789775102e-11,0.00229392336640006,4.05339397382538e-17
"X94.3",2.16302552886283e-07,0.00267906686617389,0.0028002317156531,1.05100018517586e-16,2.03815923570343e-15,3.14976000994706e-11,2.73561234773958e-41,0.000458972130270802,1.40061051116744e-06,1.68360078639556e-15,0.0159451521621198,0.0107195746511936,8.06758498944958e-09,1.39937023393417e-09,8.27214867701599e-07,1.48931264283433e-30,1.50928703946069e-05,0.00345145329279716,1.9103298048068e-31,0.0420720380064952,5.89795798028635e-16,1.06314844641391e-07,5.26310887463044e-12,2.73935549566914e-08,2.18697920103721e-09,1.14173290645112e-08,0.17914553980187,1.47081076771847e-09,0.00129465161910546,5.34967955236908e-06,0.000134647638404215,2.74367653245416e-12,0.38439714217141,1.42616117531522e-17,4.1144880172209e-14,7.82207355872922e-12,2.55212784882602e-17,3.83001133145366e-13,7.4019421409443e-09,2.81933302598199e-12,1.58603067186824e-16,8.67150613586833e-24,0.0113164555623813,0.0173121318476223,4.30869501408734e-07,1.95138089445111e-26,9.43737756928239e-15,0.168154803153485,7.28351987564881e-24,1.50354168324816e-11,2.23933379565963e-21,0.0053722745016464,0.000593680981174907,6.30930916846104e-24,2.12460058539712e-17,4.14591663600256e-13,5.28910913802188e-19
"X70",0.000194470581767422,2.46582134925029e-23,2.78736711223857e-05,4.79526983594188e-10,3.25858633713172e-22,1.57831388336309e-16,6.74531981619444e-36,1.97050801197604e-05,7.5098758067366e-12,1.10977179832306e-05,0.0184049810877721,0.00239717245419914,2.89977432207307e-07,1.61422275886089e-16,3.58448426259345e-08,2.73698855585694e-38,4.50030008902912e-16,3.83608537590874e-14,1.58312732955755e-05,0.0747205281885899,0.000328374131432522,0.00313018524461071,7.7213524166104e-18,1.58884204904896e-12,3.64755724992031e-28,0.0455851648617235,0.0659455438293872,2.80050033595923e-11,0.00164814940314211,1.76216471313136e-11,1.69355539087433e-06,4.94253969767709e-07,0.444195275861775,0.000622371718055157,4.67476458174408e-25,2.66764847263274e-09,6.75596175355261e-10,1.90591132725381e-19,5.03528735746705e-07,3.43316509999194e-17,9.46347922577808e-29,1.38488651126187e-10,2.31570803310696e-08,0.0287325842683591,1.03596820849224e-07,2.522006701211e-07,4.31874315278497e-25,0.193190970570021,2.83948489152573e-11,3.76791926108885e-12,7.73861171906877e-12,0.00136190492615406,3.28883366644591e-05,7.21697554842583e-25,1.22132335573076e-09,7.39316799575588e-24,2.36561891268442e-28
"X75.2",3.76263072130715e-19,2.66061165310395e-08,1.16116960109032e-24,5.43673349178e-12,4.7529835384175e-20,5.47221443977888e-26,4.09557095203974e-27,1.67858142360145e-24,9.35298653693279e-17,3.94707149031351e-25,1.25562132147886e-23,2.54419279525027e-18,1.6290319350452e-19,2.8857089022179e-19,8.59346352722998e-35,0.0470011891147591,2.57960526120142e-22,4.63221240232047e-20,0.0430654356990091,0.0559709780581572,0.00100952584754626,0.00510342347992684,0.000713752394111226,0.000253160752007822,1.24245662818754e-32,0.15930728893053,6.29740247023123e-06,1.16037765024766e-19,5.13059759996901e-16,1.73935195176291e-26,2.99181515763084e-14,2.47996284014173e-23,0.37754556019817,7.45213001889522e-21,7.53447850038355e-30,3.00757546771942e-19,8.08164157805106e-15,3.76810048122397e-19,1.986050398106e-27,4.02225885395544e-28,1.97539539910169e-32,4.9533481323747e-27,5.34848075888541e-17,0.00300360524446964,6.82779605356266e-25,0.0113045602374767,4.75571533115172e-30,0.209728253145324,1.23504988760472e-12,2.33615530774429e-06,1.21457561058529e-11,1.49720456939211e-10,9.38923751756212e-22,1.20843998531107e-05,2.40632376324998e-17,2.1363064311656e-11,2.82954129751725e-13
"X70.1",2.65056996737585e-11,0.00578620542859057,4.58487049722463e-21,6.73846861819517e-17,1.52139573086412e-08,1.78143810096882e-14,9.80237351628012e-07,3.52540979901336e-06,5.41647840501126e-09,6.84650015902636e-12,2.07736962756711e-27,1.95575316085351e-16,1.49811225046934e-18,2.07627434983434e-12,7.37395245564404e-17,0.0719782325547332,1.41778621246031e-15,0.00531076976808414,0.00873679846326161,3.41086668061059e-07,1.60739720236064e-09,0.00522430757260027,2.48311419812283e-05,0.00450079669990586,2.4238681640193e-06,0.285667675776809,4.97795668310662e-26,0.0104213234548787,1.58060548620035e-19,2.47801430352595e-18,2.77324790734323e-15,5.94263567082207e-21,0.250045446013622,8.24443061897397e-24,1.81364742254851e-16,3.20627217410585e-08,0.00106958542103127,3.49245931983058e-17,7.69529018439253e-20,3.13518517201883e-07,0.00825607459012201,1.93766306431248e-19,1.0610352792672e-09,1.67593710309645e-12,1.48757241666416e-36,9.98345967088763e-14,3.54333821659455e-15,0.230471459252323,2.74368287999832e-09,4.05327856214113e-06,0.00277280788483538,2.31530508713385e-27,2.36339327087974e-18,0.000594110269420393,0.000384288476079797,1.00626864991038e-09,3.55947078628429e-19
