"","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13","r14","r15","r16","r17","r18","r19","r20","r21","r22","r23","r24","r25","r26","r27","r28","r29","r30","r31","r32","r33","r34","r35","r36","r37","r38","r39","r40","r41","r42","r43","r44","r45","r46","r47","r48","r49","r50","r51","r52","r53"
"X126.2",1.45969844140619e-18,0.000239010773648788,5.20296767199838e-18,5.02608739747522e-37,6.57374194217821e-40,1.10629423202549e-25,0.0869409131352742,1.71087480641496e-10,0.000113045556093402,0.027074208594557,0.000104455855909428,0.0502731796418117,3.48776916724682e-39,1.48438924614841e-14,2.75896264949067e-12,1.95179603630891e-15,5.7341376909853e-12,1.36008721165965e-15,2.43373401676662e-27,7.97475877920176e-29,0.00467701794836592,0.115444925571311,2.85808570335913e-27,5.10686785505683e-05,0.106518077150263,0.071174247112515,1.2072892688898e-21,0.0135238722719602,2.16023877721569e-12,1.09797847408005e-16,3.0864097100264e-22,1.21064393574517e-29,2.57186772811115e-29,0.0653377026512181,5.6165195417072e-30,1.88615429902686e-09,6.55075916477173e-22,1.47499256743746e-12,1.24077523789943e-12,9.9212581468135e-08,1.4204285227296e-07,6.06213900071808e-24,0.348736186114737,1.40519596340913e-07,0.0250867212393257,1.88140842301696e-22,9.81940072574157e-37,3.1966365657029e-14,2.34292998453701e-18,2.18490317499727e-43,0.000189474247626296,3.13260375536385e-31,4.56665338396868e-19
"X101",5.04356823722415e-15,2.76275156448703e-08,8.43183918051055e-05,7.28058544526845e-41,0.000392179392411601,1.35690169759414e-16,0.0379448181767319,3.98886683039847e-17,0.00418226968156563,0.0326077272662479,0.00326487805625999,0.18132051857321,1.81846917532367e-24,1.57849763856095e-13,8.35563358491333e-09,7.18591978684573e-58,0.0201001424365857,1.53954131423104e-17,1.83799306322262e-25,2.44770592875023e-48,1.5194546992678e-15,0.178652813878243,1.89992063811092e-07,3.65775505784513e-08,7.2238060189074e-13,0.0274170110310838,1.06376165734253e-06,6.0009798562728e-11,1.52307454093049e-27,1.76052125192875e-16,8.26004351512478e-16,2.02932714641571e-42,7.39664850623841e-23,0.0092207761384247,7.81358004520829e-08,0.00100439900742446,9.43591797399227e-05,0.0518053190351129,3.58163578298847e-08,1.85202266788417e-06,2.2826376051487e-15,1.73709590444742e-06,0.325177672234446,1.2425721880654e-12,1.25294615095123e-10,6.26202535392049e-10,4.9615927800925e-06,8.38597343563717e-15,9.36427915056359e-15,9.54842606545917e-27,8.08341842591013e-20,6.1735600707134e-17,4.74798641669375e-40
"X94.2",0.00744547279834668,2.83373158841557e-41,8.87821597052573e-06,1.29903337931359e-25,0.0178703131667851,0.0106669921648008,4.65570873130165e-31,7.54523991024146e-19,0.0232335949914915,0.0170518613857458,2.84952079266136e-22,0.356382310145259,6.83780289007102e-09,1.06137389436405e-05,5.66916287634889e-11,1.05696617945913e-16,2.57294872809184e-05,1.58704336511461e-07,1.56149189050594e-25,3.87075858519966e-46,1.03169474794549e-27,0.156450020800131,9.72084659688992e-05,8.23147362489929e-14,2.29759244406742e-35,0.00308022050586841,0.000387547122064146,8.8735511149311e-26,1.05903991826157e-13,3.1127298855645e-33,9.29050588417694e-19,1.58336010556356e-23,1.55238657424762e-26,4.80164088948942e-15,1.13667326706995e-26,4.29500851151096e-16,7.95347124333285e-06,0.0815085455374016,4.1102120468939e-09,4.97153912278386e-14,1.02709441958268e-14,1.40643834394837e-06,0.176026663816199,8.35291306999298e-12,4.26211490350995e-09,2.30170127893619e-07,0.0386098541330565,1.34881276969766e-13,1.52130528664481e-19,0.0171431451096405,5.58005863940071e-51,5.24347204443622e-23,5.14783151711501e-23
"X140.3",0.00289546513031438,1.0616226835531e-05,2.33858284837676e-21,0.0206914047480879,0.0212851499061106,0.00752176739252106,0.00483550295658777,0.0025941312717999,0.0194067735485526,0.0185963733882375,1.44565706243793e-28,0.47303911638698,1.56365391581775e-06,3.11976380625154e-06,6.13847809218483e-13,0.112288846363085,1.31298895379494e-22,3.27290220732928e-07,5.53623822107074e-16,8.61260072481433e-20,5.10702067896324e-12,0.0662644405750654,1.31872019608252e-06,3.00388851936817e-09,0.00649014691522272,1.50682938108001e-24,0.00463879354089652,0.0129445795576101,0.00197046222390877,3.26411069517733e-26,2.03395873748268e-14,0.0352322745917055,9.22111838679002e-12,1.34070943666017e-14,1.74034659061904e-10,3.28158885287739e-15,2.41719830106866e-17,0.00683575835446987,2.41734100575957e-06,4.12481593594212e-29,6.79884209329857e-05,2.53925488886858e-10,0.0595166503381933,0.0141894057062989,3.38859816737043e-31,5.00302023201487e-07,0.0353984380052055,0.000172540151441013,0.00545587373822193,0.0261574950325731,2.60604015716179e-22,1.72716157375073e-17,5.24861826996389e-08
"X82.1",6.49103251854352e-19,0.00285120582239973,1.49818282649921e-08,8.45336372246971e-18,4.51708211804154e-34,1.3162169005744e-22,0.201443436018042,0.00512099456950266,1.28601408235064e-45,0.0107422240816839,0.000310469218639461,0.378361307373128,2.76682528743222e-17,5.59947729294168e-11,3.04227990242732e-14,0.179149749984329,8.44623881576647e-18,2.17586893192453e-19,2.77608174190013e-27,1.20529402074724e-06,9.25107103875993e-07,4.4486903538328e-09,2.54392022408113e-19,0.000463547859754719,5.24487236401723e-16,5.03888397662928e-15,1.39445066810772e-10,0.014732513354504,1.47878146703963e-12,4.53423660611525e-11,1.49696927476705e-08,0.0985192355926111,1.0836693184978e-08,0.0200839875050065,3.39861084393562e-11,9.85836159181376e-06,0.000517619417174496,1.18699788864303e-41,7.20330502749744e-20,1.03902628645742e-16,0.000798638048309392,4.66525582862033e-12,0.00140207309348945,2.22514632651818e-17,0.0413366481401644,2.28532634864742e-16,0.0798334062011323,2.46799081247538e-21,0.0168714978751731,1.33079979463677e-14,0.00563646296271085,0.000590844038218905,5.43858796993496e-06
"X41.1",4.6034326508121e-33,6.90980585248037e-15,0.00139580085875487,6.19465720544338e-41,4.48756985797238e-40,1.8310573722822e-16,0.410001172609744,5.2458715134516e-20,4.45169403731121e-39,0.0215755594286461,0.00954402056227187,0.204859904375942,3.11001063984368e-16,5.49206691736537e-23,8.42376576979806e-20,0.0816879733187064,1.62953261433771e-17,2.78816754057603e-31,4.40156783992931e-30,4.10686425072819e-30,1.89104075428532e-20,7.27682734124048e-35,3.27034862703231e-23,5.20798391986804e-23,1.21638103476545e-39,7.81061167697452e-06,1.31350251799366e-18,5.15608228449538e-24,6.97148080003243e-22,3.56315270626742e-20,2.93655628405017e-13,0.111766918152353,5.43872349352276e-27,0.000495814883871155,3.2612951072239e-29,6.55553565133718e-16,1.03847429669792e-11,1.19899404143781e-26,5.40137359838919e-14,7.11931701556666e-07,7.32490084174209e-13,2.45220635540278e-31,1.54733335270367e-17,1.38957620343852e-49,0.170461074671467,1.87880993258241e-27,0.185550838049363,1.20663415632335e-23,1.44639981062992e-07,5.83752318684721e-35,0.00253122028210711,1.15288127002397e-18,1.5129473047374e-28
"X83.2",7.05768717847763e-37,2.23657667453347e-09,1.46619169613188e-17,9.24065755739958e-16,3.89207481913941e-11,2.16498043239455e-17,0.362153937057806,5.94107987396153e-43,0.13364914259663,0.0267921195887027,6.95135575475776e-06,0.0692165648830677,8.26105007635089e-23,2.52167480788052e-27,2.3575674946219e-23,6.26855460237118e-42,8.09959709922691e-32,6.30957213687454e-36,1.61771329429572e-45,6.70667561627043e-12,2.71311467245791e-36,7.05676720219654e-35,7.50448784654876e-33,1.46742179728477e-38,9.45995899870201e-09,9.02132566740849e-28,2.08257979941953e-23,1.79117572940756e-13,3.9302573555956e-22,1.4882056371686e-24,2.4745242811457e-20,0.0866635396962839,9.11466174068972e-30,9.89337060291895e-11,1.68126386711267e-35,1.10086703334759e-30,9.4143685899478e-29,6.0364735473295e-31,2.63201727135652e-16,1.7856020885443e-18,1.17636618948318e-20,1.72276833287944e-24,5.62645956285869e-28,6.16535432299414e-30,0.311590999342306,1.39740749140953e-46,0.276512266295636,1.28002431225051e-21,3.9086796799994e-08,1.69162626262138e-21,6.69986925447638e-17,3.64965230021083e-27,5.31297708536804e-20
"X177",6.01769264049345e-60,0.0203748018822561,5.37810330739535e-33,1.45386869127434e-56,1.6595065267174e-08,3.78669140217651e-26,0.129006265639544,2.53737081326753e-43,0.291673955760125,0.0456826089347553,1.81835832192271e-49,0.0185811021678993,2.45994770028391e-41,1.21077628517091e-39,1.56864372433125e-33,7.52582362581624e-69,6.31355301397227e-36,1.9124010213569e-37,3.5977904308036e-79,1.99674959265836e-21,6.08222272967078e-46,1.47912917151479e-42,8.00998978280751e-39,5.73166121839636e-34,0.00121637395410916,9.91150860660627e-45,2.82947402190276e-41,1.09370623292639e-17,5.07026419627775e-31,2.71911739481801e-36,1.83900103298288e-38,0.0472493204181363,4.32145094586846e-34,2.00625423011948e-30,8.78481636748164e-34,4.81088213659041e-26,3.18301861043073e-30,1.24576866903835e-47,5.54786676413147e-57,4.51603801532376e-39,2.49548238361635e-26,1.71007688826598e-26,1.10699322002225e-30,0.0162916243759898,0.251316891012983,4.76325797121233e-48,0.225370799384849,1.45707179768998e-29,0.141640677388307,2.26514126950659e-36,3.87391542427818e-55,1.55923019144491e-32,1.97400154971619e-59
"X207.1",1.09823001268518e-34,0.0370647419141096,3.01205307759949e-16,3.12429837427406e-17,1.41419633233699e-15,5.37631059502231e-21,0.0239218604756288,1.25358112369245e-25,0.323939682891317,0.0660077994645113,5.82440062991292e-26,0.0136142373237814,7.19357147461822e-21,2.48522078077467e-21,1.61206810059168e-20,3.12157475775182e-28,6.80896914956213e-11,4.58080956096589e-11,5.5865694574512e-39,5.86083420889623e-10,1.82603597434396e-22,3.77489665332176e-12,1.60590186001233e-14,2.50449565540673e-15,0.0343601156621372,1.49408250950594e-24,2.93165302163251e-17,1.2721316640448e-23,9.87913631277752e-15,1.4234807996621e-16,2.70581754212387e-17,0.0270761386106691,2.86931087230063e-20,2.73292520889531e-26,2.04222387750403e-22,5.85761279408214e-12,2.98260538535651e-15,7.17078966232485e-05,3.73122998250056e-30,8.11868019113688e-28,2.54281251053706e-07,2.04572633346634e-17,9.08903129032556e-31,0.027096385156819,0.0707995775708587,3.94964644671948e-21,0.118360391058284,3.2743326987468e-17,0.340218716834029,2.17433490332893e-23,3.56312128311935e-37,4.66504034722943e-12,3.25630200412898e-42
"X148",4.38642381909312e-23,0.00840051463621595,0.00431489481305123,0.108378995299453,7.74498921865516e-34,9.94532150378733e-18,0.000347314314835719,1.71197859462257e-20,0.180529096603255,0.137732690763859,0.0257653453331616,0.0031643127264721,4.83538944010897e-10,6.968229473482e-05,7.00824170343304e-06,6.94473053111125e-14,2.58078562327989e-14,3.19625710301226e-16,4.35158167184004e-30,2.91850349201224e-06,2.16339801849371e-11,8.17855298552254e-16,4.53258963253159e-06,7.34836598557341e-10,0.0494443240394959,5.03663336781267e-18,1.5370687332691e-08,1.95068637241406e-07,4.71039685864328e-09,0.00414434615952227,8.61168077339563e-07,5.41467891146525e-08,0.000693123207326859,8.19733864419676e-09,5.03165690382728e-11,1.18723203994746e-16,4.55049739822897e-06,0.000684203363305293,0.0309303957406438,6.53104921933943e-06,3.20150917154158e-20,1.7532412832303e-23,7.82353139006065e-11,2.05006130964014e-21,1.80974861185625e-13,3.39326996758498e-11,0.0345752438130525,1.99329344230267e-14,0.396217320658061,0.0321558621094104,4.5002154236254e-21,0.0020777503674509,2.02376477644917e-18
"X118.4",1.35130394246074e-20,0.00893130675550026,0.00197114843590368,0.203505977321786,5.9455893024767e-11,3.96616354560065e-06,4.56103987814754e-05,6.20999796698766e-20,0.000185665375987433,0.207410521255982,0.000126829278521471,0.0003148453840069,1.45955014111538e-08,2.74054146709828e-09,6.7593392718438e-21,1.41392378927503e-05,6.65564283881596e-31,5.95282083628248e-26,6.23595079479883e-24,1.04626504764339e-19,1.62531569970486e-10,1.51215143891062e-08,3.96874383469044e-13,5.92770009986854e-11,0.00728958541132107,2.16492592922057e-15,1.80756632166124e-16,7.12870252519569e-15,4.77793520893978e-11,7.33303561647119e-12,1.56346049925279e-08,7.28521623776912e-23,3.96318242973153e-16,5.97235237613157e-18,1.2312632626202e-06,8.66205608558156e-33,3.89052671908974e-08,0.00066977269533687,0.103556542041908,1.03621259467768e-07,8.46378470140863e-18,0.00812953068230121,4.24718977234368e-05,2.51439339770208e-51,0.0356203950464718,9.99334537296426e-11,1.68887208062117e-06,7.65344620079034e-14,0.287831829133903,0.127011601736333,0.00373946088707085,5.8111739716805e-11,0.0187368520404112
"X119.2",1.96376530260061e-27,0.0161831540395665,9.6674168061717e-19,0.0372970470054473,1.36609656773212e-23,2.17224597922151e-13,1.33637813276823e-24,5.8459131614256e-30,1.02874235184005e-47,0.201924992636379,2.12727784174716e-13,1.69759515342189e-08,9.37959099796068e-20,1.98154147201643e-22,1.63463757384485e-19,4.48263924418713e-17,1.01890742846197e-25,1.10759601611018e-26,4.99436764179205e-12,9.6035757574217e-24,9.29971288765491e-37,1.66430138413531e-16,1.10310865591949e-22,1.91470856824931e-22,3.79856594753473e-13,1.68769090458695e-17,9.38112926552941e-12,3.35716560756886e-26,4.44631792377389e-13,1.14784828245594e-22,4.04797237750592e-07,4.83764398776663e-27,4.97799133322252e-17,3.36464481926191e-40,3.90025173732093e-18,1.76493526732033e-07,1.90697883736922e-08,4.34919335511957e-08,0.132153972268169,1.94326343375928e-37,4.78460450480889e-10,1.53728736588894e-06,3.81680180546009e-07,2.95778670724087e-47,0.0576524065957457,4.48943461284522e-23,2.4530223261803e-07,2.46734310495711e-12,0.183455828144482,0.20214748547716,0.0156027599842918,4.96790553106538e-21,0.152883732375921
"X183.1",6.89063905446646e-23,3.735938973385e-26,1.70703593508212e-29,1.41600191941272e-09,0.00739603085119838,5.05813897022805e-42,0.0155149396694769,3.92811704094542e-28,0.04658001144156,0.0211559401307666,1.74573487131334e-24,3.43560344123179e-26,2.50206702427838e-31,1.9049156619561e-14,1.80129289902317e-12,4.48113981027846e-09,5.2476614107242e-09,5.82264762612465e-21,0.00404942543376023,2.2457954994987e-22,5.75838801695751e-11,2.10860743750675e-22,5.05765527221661e-14,5.24365509434225e-20,3.15220076809683e-51,0.22367182564365,3.47237854794179e-22,9.90209726030011e-05,1.75601798783511e-20,4.13548291340831e-31,3.02427187649678e-18,5.81833547123155e-15,0.00163617680805162,0.248799295713763,3.71076586692624e-29,9.82486245575145e-18,4.58149980189808e-29,1.04457568304543e-18,2.8063186633641e-30,7.92239273383642e-08,1.1453385988889e-22,1.46326274833335e-30,9.0348752139635e-23,0.00254574558600119,2.12969285106262e-07,2.94436177605914e-09,1.50005834793732e-55,1.02635382833697e-22,2.4712907241153e-09,0.275133847034214,2.42052456461177e-24,6.31004044858454e-06,0.131933129070021
"X222.1",4.11011816080782e-32,2.08033072980085e-08,1.03455884737054e-08,0.113847727985782,0.000241616325457657,1.44557690811998e-20,7.34976721508338e-14,3.85030390456635e-22,0.0169936733893239,0.026126111735699,1.74917255704969e-26,0.00191238180051375,1.00471357798209e-14,1.91770095522985e-10,2.07484356561355e-30,0.00095740200849815,3.5350964163438e-11,7.75408208108037e-23,6.10172676407731e-06,9.3231609657406e-13,5.41610300708922e-13,4.48697961479936e-16,1.47996752080873e-20,4.03219871214833e-15,0.0661136517622847,0.225136969647812,7.76503372073088e-09,3.56433180858917e-09,8.24443902125108e-27,6.98924030668096e-25,1.04355706490727e-25,6.74505192086506e-13,3.86393901963369e-24,0.301086536098119,3.23079123256661e-27,7.92099598087604e-24,5.60511011630025e-19,5.9958224490115e-09,1.15370746318857e-25,2.09327241373748e-13,2.36885583270038e-09,1.13171900580463e-13,2.30690131519852e-36,1.58103478382902e-07,0.00185020931142198,8.28755804540334e-07,1.25340735837572e-33,1.87911479022929e-19,7.06925775306835e-15,0.230096586440167,1.83549460294483e-42,7.90627195032793e-10,0.00198398535518145
"X144.2",3.7888311221845e-13,9.69311852708751e-09,1.22617685140833e-05,0.0421874624269034,0.000100183650861047,3.72240234097297e-06,2.34533180801279e-16,7.85291300094557e-11,1.80771604686217e-07,0.0343838707860508,0.00377243651009968,0.0123932851087385,1.12152117118301e-13,1.05628709820151e-19,6.01459909202325e-26,0.000152828627678893,1.11394796235934e-15,0.00172951368677829,0.00205586624254233,7.36840875655685e-18,1.53720481368689e-19,0.0359864079836576,1.11738072175901e-13,6.09788873242543e-08,0.207763714525843,0.152188752150369,5.01971663009086e-06,1.40368795021004e-24,1.3660983678099e-23,2.34554628635832e-07,2.10495221461583e-14,8.74939785302384e-21,7.43176818770333e-15,0.320152354964204,4.17528954983221e-12,4.81913221434152e-11,2.45391466799027e-07,0.00191766622125524,2.98473898334689e-10,4.58781523088002e-19,1.1060837113967e-21,9.94531995069714e-15,5.46036814542119e-21,5.28184298210453e-15,1.18318399989658e-32,6.56690292213092e-11,1.99608991858667e-18,9.65190523771365e-14,3.51762293795399e-28,0.127264599235803,1.42182242739764e-48,1.1475900315375e-10,7.07319164864923e-38
"X111.2",0.000342010972458361,2.64211941274148e-26,2.61163551683947e-19,1.1446622047936e-21,0.000347061760948588,4.45980355091424e-11,0.0374436567852626,7.40180734899372e-15,0.0144602914132923,0.0340848998807851,1.33192908916288e-10,2.54224646022397e-22,6.13302107854721e-23,1.76115457217618e-24,1.11672742305704e-07,0.00127492551970626,6.34691475920685e-22,0.00202173765035772,2.99804007337535e-13,1.7933009578358e-28,4.64923099389861e-06,0.134903953888183,3.54804452093714e-23,3.01191966129372e-13,0.218261395149493,0.0700311339157948,3.50737450713882e-27,2.74710656843239e-34,1.90170076851611e-18,0.00147144143550028,1.84135955431712e-08,3.99046364252014e-26,5.74102103619928e-16,0.28517219044588,1.7421666218909e-29,2.26707054598038e-17,1.91678181797889e-12,1.54736309800121e-25,1.01398654305471e-14,8.86284950476079e-12,1.12995157701316e-40,1.81470225841349e-32,0.0725325446461569,3.92421334005951e-22,2.13675473797654e-30,9.14313281625097e-20,1.7223355762504e-20,1.53954961772652e-11,3.45340062864039e-22,0.0399068184580976,6.07118277123216e-44,6.26120922423165e-08,4.21726455197734e-23
"X105.3",3.02739597373794e-09,2.35917538069543e-15,6.18414550934855e-33,2.1972280146282e-57,5.20499857994074e-46,1.57999857162419e-25,0.0514395407289571,3.00180374139906e-17,0.0104369158359243,0.044675337579602,4.91616363668372e-19,2.32262572161401e-12,5.57956760654601e-43,1.14152869174135e-29,1.43130540915716e-09,0.00589891775343466,8.03640698793168e-29,6.85411746897947e-11,1.63781431842069e-27,1.7264118525261e-30,0.004329240320714,0.282401695982165,3.49978320917856e-43,0.00172397910323798,0.108451961825055,0.017743882679504,6.48754104669379e-28,9.88121094719889e-28,9.05876162753916e-24,3.27723718690921e-13,1.09239470358516e-15,4.14310684147522e-30,3.02187922051532e-34,0.195343350738129,1.00073449225063e-43,2.11003308367779e-06,1.97958652088177e-15,1.27754955928468e-22,1.63285116121596e-08,1.21898577159767e-20,9.95157932814788e-39,6.5889603640335e-43,0.154201490931797,1.45421626554893e-15,1.69987000656056e-24,2.07953891529822e-15,3.64383139924419e-09,9.7808931643022e-12,4.32417021662567e-38,1.59067433669165e-07,6.9026834237684e-33,3.00460080701117e-14,4.73186978168833e-31
