"","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13","r14","r15","r16","r17","r18","r19","r20","r21","r22","r23","r24","r25","r26","r27","r28","r29","r30","r31","r32","r33","r34","r35","r36","r37","r38","r39","r40","r41","r42","r43","r44","r45","r46","r47","r48","r49"
"X121",1.56088479832221e-10,0.0394844317227912,0.00701955487868603,0.0437226953510296,0.00878109122349907,1.01305535895903e-17,0.180764632748626,1.63102811673186e-27,0.00792335999884042,0.00683788090005074,7.33037335011592e-09,0.426308377936878,2.51460006807224e-21,5.24369074033131e-15,0.00800207037626172,3.36980379003065e-13,0.00760649667678161,0.0527448577024411,0.00172696610374199,0.012656350103913,8.83565880560295e-14,0.000386135157980486,7.79008366638694e-24,0.0107294400692978,0.000165884607715109,9.9357747703725e-10,7.4484530070726e-09,9.138259584783e-08,6.2692025787092e-12,9.91831129575671e-09,3.74172877836008e-10,0.000909134458499191,0.0867875985889767,8.8788320059604e-05,0.0100143606794592,1.98642562924101e-32,2.47079316117644e-12,6.60059340888975e-28,4.80250754168104e-05,8.42680936721603e-05,0.00410024753192786,2.03385902785379e-20,4.71153163069736e-05,9.92660998664453e-22,0.0159955778551568,1.87852250551294e-05,0.000268744777116412,8.95044329674546e-13,2.40375978995547e-37
"X92.1",6.03068659182001e-35,2.42799975870422e-14,2.81077215463368e-06,2.80709642120054e-21,5.46551113087824e-20,2.95689172916469e-25,0.182830753473815,6.64150581877583e-22,0.00161595502449833,0.122549481508777,2.97670827197236e-22,0.314126755590051,0.00703078804660807,1.06490511284236e-14,0.00103276830346113,1.16266809504461e-09,0.000107835572446023,6.80466811021279e-12,1.54852007529146e-20,0.00406243103321059,6.35270855522591e-25,0.00403760579621668,1.61961079943858e-19,1.68548451803028e-06,4.28306222019658e-18,8.9719668297676e-16,0.000880701562086021,4.40923836966848e-10,7.8194302076376e-15,1.2332430091105e-17,5.27165647048649e-07,2.22895141638386e-15,0.21428544517611,3.0482238541617e-16,0.000868289981047677,0.0413650505530232,1.76549565705631e-06,3.05893081719641e-31,1.68071124638743e-13,0.00461267850898013,4.33969819633728e-30,0.00294620493235177,0.0142373616830508,4.02930329538277e-19,3.96572802915466e-12,8.28987795195975e-20,1.84842717810377e-14,2.95197326366802e-31,0.00157912913019107
"X123.2",8.185265557322e-37,3.79047256732135e-46,1.82349694484825e-21,5.97000664376062e-59,1.18380271778526e-36,9.45159629633636e-27,0.133571495110601,2.85129142809868e-33,5.8268745699108e-33,0.143400218086748,1.6993832122901e-24,0.126803018689462,0.00611058927555405,6.39375111362201e-09,0.000392451256908813,5.66812270175288e-23,1.50595538790107e-15,3.75055407114657e-38,1.81280697326387e-36,3.71176488679612e-08,6.93637867504189e-25,6.18936906809489e-18,4.64610603393861e-13,6.39324847042987e-18,2.09161194947812e-24,6.06199449623369e-14,8.52484115022492e-10,7.81942955569493e-19,8.7690829756211e-31,1.96891068718153e-22,3.4489077876147e-08,6.2911200110867e-23,0.199804649582417,9.8233468927822e-23,0.00318736770946213,0.261024095785279,2.77068908334928e-08,6.96105463388591e-33,1.18344461012026e-29,4.36469705596424e-05,1.26568434605101e-25,0.0120109681325591,0.00473318013687416,6.25640886913668e-27,1.73937816637497e-31,1.43821876958041e-29,3.38877896599159e-09,1.20769801297194e-31,4.2296280952679e-26
"X89.2",0.00879326656197446,0.0159182741294946,0.0548528945503054,1.68665384718991e-17,0.048343070331237,9.5329450680784e-24,0.0969536490593334,7.66074136590035e-25,8.86845063626452e-23,0.074472459564798,2.43892939644003e-07,0.0103841123730412,0.0122455035470689,1.37012751475639e-15,5.97593622442403e-08,7.62101161808920e-09,3.19234932398455e-18,9.8585009911008e-13,3.81348127594055e-14,0.0166076826304769,6.43497579065555e-25,9.87244854807048e-07,3.06062408103806e-17,0.000108785063041047,0.00088421466515199,6.91742619822405e-17,1.58675913831722e-10,4.86999028773878e-24,2.50715721230065e-28,3.4998876021175e-08,4.98055021592624e-17,8.07432653937112e-17,0.0720426304343325,0.0199032100686392,0.00794863121830022,0.406735710030352,1.13204048081603e-05,2.32308582208253e-26,2.46516011292915e-16,8.72742632567591e-05,2.99589100454686e-16,3.03498586420103e-35,4.67878775400638e-14,9.45846549499422e-16,0.0456010899471721,5.23239016680191e-22,0.00485077288483646,4.90163079900285e-22,7.0350226030289e-28
"X88",2.3233089729762e-29,0.0049261839711324,0.110210581013872,2.46837713378665e-17,0.186419609801941,6.61138449749224e-14,0.0983976183680371,1.00241195337613e-41,4.2283923496772e-20,3.39091988468333e-15,1.66478696340725e-07,3.48391843566843e-14,4.02691462165186e-24,2.19695571871351e-14,5.79591627044643e-15,5.71219886652173e-10,4.68826007237787e-13,6.42852919927538e-15,5.15958479210839e-20,0.0152432860881887,9.48989468718887e-15,4.2817435348703e-18,4.43719302053684e-11,9.76592331734858e-19,1.31059038782089e-18,5.03616965065536e-19,1.41653494798062e-11,6.28424415143801e-19,6.49210951870815e-32,1.51009908824637e-17,2.19920877071194e-06,1.33439603023535e-23,0.000146120243163244,0.00688525201926289,2.02259918330798e-10,0.321961626446046,1.70896252916317e-22,1.11993688113924e-23,1.49701512309143e-09,0.00484132732356616,1.12879169613904e-06,0.00613399924968764,0.00754883908598582,1.03716068802091e-17,0.142424333819449,9.0956693354783e-24,0.000329209388464568,4.75911265079404e-26,1.69876377072537e-23
"X89.3",4.07435796596692e-38,2.16701476209069e-20,2.80346127142103e-26,3.29863218937839e-21,0.230989962093976,0.00787627789301343,0.0867781144370894,4.43321432015704e-26,1.57428507646135e-18,1.81164357083793e-47,6.04514348118488e-12,3.76357765697129e-12,1.78828086529086e-30,3.11375945957794e-10,0.000104863303672544,0.000628054974852258,3.95335628969883e-09,5.73975704725212e-34,8.0901000221693e-13,6.45886395418994e-11,9.922600801281e-12,4.02887864922628e-20,4.07428991649766e-20,8.1291915410473e-15,8.54519402337718e-47,2.41918965659163e-19,1.60491411231423e-12,3.41115302721478e-21,1.29865763955156e-28,5.13842406692387e-46,0.00121819761630847,5.33502427186765e-27,3.79980712046507e-22,6.54849499348827e-13,5.69016885518234e-17,0.194990039522966,5.01304096444015e-30,4.13512123123939e-23,0.00938462839353103,0.00428968768993247,5.86475554514522e-18,0.164254314996553,0.00371166663159734,1.01751068428756e-19,0.178800529029108,9.05914734248827e-39,2.27942684344264e-14,5.34495739770979e-35,2.28870982043285e-34
"X88.1",1.66416513463878e-09,5.68931472835658e-05,0.00462671537610919,5.44381114547308e-14,1.73514698911943e-14,1.85372826240655e-16,0.01145271956517,2.22924797310622e-07,0.00339110944091757,7.39776194008003e-13,0.447152756110259,2.62640759000051e-08,9.75750434725853e-13,4.6754199208347e-21,8.77945917105067e-14,0.0465962842338899,6.43630417192494e-05,7.58821731300325e-12,0.0237133018549657,8.69915258739359e-21,0,0.000226326476378039,3.97935465120198e-24,1.1567455929359e-11,2.84992947437678e-12,3.19254995290171e-19,7.79076527514246e-12,0.000116262338054994,0.00778238026205555,1.79745123903291e-06,0.0124044995693848,2.01936737136647e-13,2.32334310681868e-21,0.00282591928630621,0.00838220128407954,0.00514568418562057,1.43047323112126e-08,2.55210847911534e-07,0.11563245874244,3.62981521613826e-07,5.31801980699416e-09,0.156995570398573,0.0125726817110467,5.93054826734634e-08,0.00979439296441625,1.64874683634902e-13,0.0207280982996527,1.85172021475263e-07,1.73570477189526e-05
"X76",2.21397546068867e-11,6.92201714299475e-29,0.168360344649293,0.00031080140986677,3.54747685528169e-13,0.00851371422281284,0.0222457377463836,0.000105989419740821,0.00392529670467201,1.60820933750883e-17,0.376939281472886,0.000262544003395389,2.99806768562312e-17,1.04861826294639e-13,6.42698301816748e-11,3.46131092855465e-08,2.01787664911771e-10,9.42692123006814e-20,0.0381253961561723,4.59030730339501e-13,4.86436788009994e-11,6.06685425847898e-32,6.68275331114129e-06,0.000832663605012199,7.42743710546909e-29,3.36678267262755e-13,1.34089905394999e-17,0.00737225271220551,1.6643956481953e-15,2.16718921280001e-20,2.16528116281043e-10,5.87193047909248e-27,4.34463564151034e-25,1.39368387880044e-11,0.130430061219051,3.06281748129787e-07,8.17909464552883e-17,2.24848251517763e-07,0.151302087414979,0.000683282558599992,2.22966088523448e-17,0.00427138957850116,1.08226113394991e-20,7.64183239311691e-16,9.60165682326189e-22,1.02612315618111e-23,0.00156131649752819,5.09165720846445e-13,4.84566624627886e-19
"X75.1",1.66661826163878e-18,1.38483980328284e-13,0.0865660894295146,0.00406856968486939,1.17521284515108e-29,0.0019577992145813,0.0451044555289663,1.92627869938332e-06,0.00117777202827062,4.90455682936061e-20,0.124587009523608,3.94268559454721e-10,0.00108497298230039,3.31472022849542e-16,2.89295135946045e-11,4.75270829048622e-39,1.22293304306471e-06,4.84873543631953e-09,0.0507078283763192,1.42435105046373e-17,7.97582934156846e-17,2.03105633828467e-21,3.48566746561454e-20,0.01829844333306,1.96473806147594e-05,2.04017910187969e-16,2.06554923078421e-12,0.0193352032519549,2.64340810846649e-09,1.28851660073225e-15,3.27428650051187e-18,3.73631182583203e-26,9.86276797491296e-22,0.00223085066649133,0.363940449779057,0.0114440705305931,6.51895484647944e-19,0.000585192492768041,0.160435419063269,5.39251501929777e-06,9.54175861949177e-18,1.00132377825689e-29,2.63401794150261e-30,0.00172006698395663,2.13107678267302e-36,2.02875318866285e-12,1.84996090614175e-25,9.64788239642906e-07,5.36514703985836e-11
"X120",2.53860849017339e-05,3.53017968950136e-11,8.2974290853873e-34,1.24317337055826e-05,2.44721935819263e-15,5.88888859906549e-11,0.103086574112626,0.00387992656864598,3.23148892843033e-09,2.96468101510231e-09,0.0144656480586386,3.93587204775666e-24,0.000190486764671917,8.74356162183761e-12,0.00345982172405405,5.56833890157798e-10,2.75915479980378e-06,1.63134770145441e-23,4.72717775420353e-08,2.52658242449701e-18,5.10097279531346e-20,9.02490669903903e-06,5.56583398164414e-05,1.76910156522092e-08,5.13741758057511e-06,3.35240938152504e-06,1.9363259765555e-19,3.74801808481187e-08,0.00109524372524524,1.07635127347841e-09,4.04004230028094e-14,0.0736713670869726,3.74379243575317e-05,0.05443921029534,0.411385935282147,0.00405764198691938,3.42033171147334e-10,8.40258048649831e-11,0.0841607720426454,1.62087524218528e-11,2.34670102373995e-13,2.92404644439641e-10,0.0216611667533195,0.09219776072343,3.87026615224138e-26,4.02150569661643e-11,0.0211451359045667,7.13201813570327e-05,0.0188088614328804
"X138.1",5.70509448428944e-20,9.28766335354343e-38,1.42718498502079e-33,3.02908022478439e-29,1.21487257193416e-23,8.54224876770466e-29,0.15486612133411,1.79513487444987e-25,7.36668008430431e-21,3.61173969894064e-42,2.50204920415917e-12,1.52175511086576e-33,2.1629075764477e-20,2.38742569704299e-41,4.06085815282659e-37,6.41823573913554e-26,1.71660597830624e-18,2.10809746560498e-30,7.34459240238544e-56,2.08622142902643e-18,6.96824464742348e-43,0.0836489656764164,4.35929425246875e-12,2.63118869750082e-61,1.23290121989452e-48,1.94151000670653e-26,1.76802054109376e-49,3.61649138896022e-33,1.44821463474544e-14,9.43353533517627e-22,4.68441239042306e-31,0.135754576739811,4.92961558293961e-14,0.0601153603067754,0.219001303525812,1.08460364833817e-35,1.41656801455109e-19,9.75231719009471e-37,4.59577206931822e-11,3.46089615894352e-38,2.07113868324655e-22,3.50323592324455e-34,0.0144272445592303,0.226277351508855,2.61108393596029e-29,8.77027105126968e-25,0.0328973708392742,2.00289756402417e-28,0.00450502497680354
"X90.1",3.20811507826408e-08,2.03762828586691e-19,0.01485726860477,0.00747784663997426,2.76795055937428e-18,1.04970449745068e-30,0.158712780702672,1.41607845731907e-20,0.00263702187022767,1.15684294763528e-28,2.81376097778817e-13,1.26470973236051e-19,1.33577848980061e-10,5.78811041855231e-39,4.09580409078964e-46,1.36669849243841e-26,6.14542611637424e-05,0.0150075184559908,9.42903876318085e-17,4.24873802494602e-24,1.60232112874097e-20,0.286033435204534,3.45600781816267e-22,2.95616950399175e-42,1.35793357308721e-21,7.28037578069214e-21,4.60972571920094e-19,3.89403520854566e-20,7.07797765148984e-19,7.81216036056633e-08,4.90504125640384e-46,0.0857010310760342,3.77917891651442e-31,0.0308265876217878,0.0350056509028961,1.02568762089419e-35,2.16145650153913e-27,2.96753542293894e-12,2.73420126995877e-16,3.82699359260579e-44,5.5074945570533e-28,2.79008967081806e-07,9.42542378081383e-37,0.267646018774378,8.3391110423267e-12,1.63452621658844e-28,0.00767229013505033,1.06754880322755e-14,7.21896517306776e-09
"X158",4.10765558743657e-11,1.61622001895904e-21,1.65668706299809e-37,0.0252940685763234,1.66976508478668e-21,1.50168196832816e-35,0.110837981037235,7.50188573312962e-09,0.0343341182900091,1.99245818736515e-15,2.26650434598502e-12,1.09909265378584e-22,4.96504901336844e-06,1.08484999058589e-48,7.45350555573728e-09,5.57032131321006e-21,1.19794681869209e-15,0.141065824680822,0.0207573824459442,2.52274776975775e-30,2.67089039036151e-14,0.39714057213467,5.53575727974258e-17,0.000591910045876823,3.67817219867272e-07,0.00296669358578141,0.000345504093647947,4.65115724800122e-16,5.77471522296997e-06,0.00904863208651475,8.65258279544066e-08,0.00819028398909276,2.75015185959168e-22,0.000490816779595908,2.818353365021e-50,9.04595492736351e-09,5.36681760814781e-14,5.53737926177685e-18,0.0032714911950923,1.82946611179476e-17,0.00197483393744504,9.08817816615102e-14,7.48553730724342e-46,0.124115714219737,1.65848390265148e-13,7.74576617871041e-12,4.49760410062345e-21,0.00356092903577194,0.000595524801801365
"X191",1.57150358242033e-21,2.97895528499581e-48,2.62371912505558e-26,1.60222113666639e-05,3.18443900453688e-10,2.66858389365852e-30,0.110574547419729,2.32415961864788e-12,0.0301901732818867,0.0105565442062606,6.63825487855127e-20,1.84978543121e-28,2.81336524552621e-31,5.20100366461515e-18,4.43271158497643e-18,1.43753418661871e-19,1.10198483999841e-08,0.331012314299383,0.0110559688977513,3.39317191345924e-19,3.54177905147556e-23,0.265548521015889,1.13745577040014e-29,0.000196329092571402,2.51187169116775e-16,0.00440683190390457,1.03987208967412e-09,1.54544372510117e-15,1.26902689210226e-09,0.00493400041405258,0.0289452875714875,6.80522573853951e-28,0.0162510785252291,3.63569369894325e-37,5.18241013210746e-25,4.73033541449888e-16,0.0053600589800983,2.04000692226206e-12,0.000349391552149372,1.59043949066171e-08,0.0546660792130628,6.96272210242769e-09,6.17243345195442e-28,5.14345928439945e-18,2.48982335703867e-39,4.14634918522463e-28,0.0249230180912888,1.57598136507105e-07,0.00500485063071096
"X109.3",3.82488481536464e-06,0.00806043668069455,0.0262517828515545,1.88240834457026e-07,9.89809133633987e-10,1.40309815010867e-20,0.176800607911339,1.86083668230887e-05,0.0108317763183028,4.00212021294691e-06,1.04548276645436e-17,0.0828831249295086,6.5928302666419e-24,2.35159349657639e-08,5.1528660184889e-17,1.41009778275742e-12,0.0127621736502741,0.408187770494943,7.02721660895719e-23,1.57262925993714e-20,0.000960262076699676,0.0512531003389528,8.84180594847086e-14,3.33274578844328e-09,0.00270277520456181,1.34646645157068e-27,1.13362154449373e-18,6.7478888068206e-11,2.72605985892028e-05,2.20985001778659e-17,0.0177227777276995,0.00530989543303868,0.00168444874379803,3.11598176536094e-14,7.18071512741678e-13,6.18756071140927e-17,4.91528189037648e-14,1.01710700754734e-09,1.886265076519e-24,1.18793391765888e-10,0.0817770129261407,9.6475067027666e-05,2.19103789273514e-13,6.02208608312455e-30,2.59729587537218e-43,1.43471813985355e-09,0.0208008197207099,2.33555482424721e-11,0.019751073278523
"X80.2",0.0112978015750029,0.127600565347844,0.00573184551236618,0.0123486078258709,7.30967376320211e-48,2.20576636035005e-23,0.266099106021071,5.6742107449435e-23,1.54806096251097e-28,1.7917493413239e-33,1.20446585297876e-12,0.212865684503434,1.98663637298148e-10,2.50169384697484e-34,5.7228435540761e-36,7.84042698041549e-17,4.47434126902561e-12,0.257244267338994,2.90485537707162e-07,2.69707348830682e-44,3.07158632935203e-22,1.56545574856788e-40,2.05771710691855e-35,1.87641832228286e-10,0.0183544366033144,2.72128159874423e-29,4.10745730613037e-32,6.62597851332866e-21,2.44295095629385e-21,0.00617088799489158,7.4387699113457e-11,2.79200443096183e-06,2.08882273166633e-64,0.000298659265860729,3.24915550308563e-39,7.64885078286e-17,1.75697746682276e-41,6.28107402504917e-15,1.38333043837353e-30,1.58554553555044e-38,0.0193093001962118,1.22430837528129e-17,2.7425175239425e-48,1.54443604300616e-13,6.27285305834642e-23,9.38576909378687e-14,4.07835947868529e-33,0.00334525428696557,7.70680750545688e-14
"X130.1",1.06503611034841e-05,0.160625440794875,9.47151546831017e-14,0.000155934847825705,1.63678375149087e-26,1.03233304901231e-18,0.360177085130167,2.40350686137252e-13,3.31639349396881e-10,0.0643879700567356,1.31036164322614e-05,0.250901607270356,2.51027585982753e-18,0.00781702027474868,1.63938550379172e-26,2.66606566647869e-22,5.0902490204805e-34,0.0656885984242406,2.65038081784646e-06,3.47974732301038e-33,3.17769195008439e-17,1.81561842559565e-25,6.9708977552485e-27,0.0124168550567933,0.0252520824832366,4.5915408998089e-13,2.3095556562653e-26,7.37196561372988e-16,6.6126048479967e-15,0.0161609577168611,2.36121092776918e-35,5.69836889427569e-12,1.21299588010996e-38,6.69949388928177e-34,5.35642554224997e-33,3.23206033815747e-35,1.2871829499238e-23,8.19791915816349e-11,1.27651180836195e-22,1.76281635177925e-16,2.67888077360662e-28,4.07217296649529e-30,8.31200810097616e-36,3.33396254707825e-24,5.31914108747926e-11,2.80125456737061e-17,1.14341974298657e-34,4.06265065917832e-07,7.72637023841217e-47
"X118.1",5.36978339901558e-27,0.0403412368771982,7.07378342796688e-14,4.38773197947665e-40,2.44119031930945e-22,1.77799899578179e-14,0.368801177258996,4.27520866992391e-14,2.26169417298396e-10,0.254626028079281,7.80308000876969e-21,0.180644198945048,1.93742590419482e-09,0.0156879443909318,1.26708350176387e-17,1.89359994740478e-12,4.69145691934534e-27,1.73462875972299e-17,3.42071364361917e-27,1.98680418929841e-33,1.41796405172074e-09,2.62324904536608e-06,2.7443320234159e-23,4.9913901243577e-07,0.00216115203817566,4.92322957876649e-21,3.44695702025036e-10,4.93865674855713e-16,1.68628755326127e-12,9.31891176067087e-12,5.09448750774177e-14,1.9268463129313e-22,0.0587215919662102,3.28049371265616e-47,3.77844599719578e-28,0.0196843429084475,6.09408901876145e-24,4.40251270030683e-12,1.81325360928849e-27,0.00142164130521355,3.67942110559946e-26,0.000333326948114536,0.000277876254770549,7.7542899566989e-28,1.57251621622062e-43,7.60927391845199e-19,6.23396122738252e-28,8.93613872552872e-18,0.00119082801590133
