"","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13","r14","r15","r16","r17","r18","r19","r20","r21","r22","r23","r24","r25","r26","r27","r28","r29","r30","r31","r32","r33","r34","r35","r36","r37","r38","r39","r40","r41","r42","r43","r44","r45","r46","r47","r48","r49","r50","r51","r52","r53","r54","r55"
"X73.1",2.84121699362339e-37,2.11442640934952e-12,3.44485052462017e-22,5.5348423844756e-35,0.164085292994403,1.87091750350876e-06,0.00233683971673394,1.828639786056e-38,1.22580894158282e-40,0.163396565294009,1.13563727344939e-39,0.212169931975491,5.26635034154594e-21,0.000582856697956075,9.24315598860872e-29,0.0194610634983603,6.12572924809621e-13,3.58633394189905e-14,3.75231990092591e-18,2.62233977719971e-16,7.9648510189175e-24,0.279479049039088,8.26231896498069e-28,9.72161486261956e-55,1.36107062162005e-25,0.0580580793256016,1.24266531451825e-18,0.0209752368269097,2.38214562839429e-27,4.71421053649095e-22,2.92686088128197e-36,6.74569342195479e-16,3.31799864787328e-16,8.11785342833405e-14,7.75211958972509e-29,2.58162049258598e-25,3.55817144193372e-23,1.52050353157335e-20,7.62331042806096e-31,2.38565251920481e-30,3.21447313019763e-13,2.39445545992004e-13,7.89252859467246e-42,0.0742724651958711,1.33831398674894e-32,4.6178893397472e-37,5.46706689910929e-18,3.42960387917938e-30,1.02225071609225e-24,1.02415963048228e-25,3.53140981744291e-24,3.47181226916033e-43,3.30646720650998e-16,3.04333202717972e-16,7.4618740326387e-11
"X106.2",8.86826785262788e-40,4.19497921168626e-16,1.36520667938851e-30,1.74033375796423e-33,0.167482368062818,3.07835841900235e-20,1.21544775361896e-14,3.45982743532335e-25,3.38483303375253e-29,0.107711219589386,1.11206583316197e-63,0.363900271415388,1.25325379801318e-25,9.35770203535189e-19,9.9476816874984e-25,0.0272704852987792,1.13893012413069e-21,0.000219285671121262,1.26968155666272e-07,1.23502040957891e-28,4.9444309346853e-13,0.131256168456033,4.6318698997437e-33,1.21672957940875e-34,2.89289100828716e-27,0.0204437849667092,4.34337914636561e-26,1.73422690865853e-06,9.08900739504827e-29,1.5481961142792e-25,1.48748885798771e-28,5.48087812995878e-34,1.28556373505842e-34,0.004820829580166,7.72906101861874e-27,1.2277149420056e-29,5.72795236156128e-23,3.46714488016803e-21,7.83603840595282e-35,7.90519663497148e-25,4.04123478732659e-26,7.34402916464432e-22,7.91973881474393e-46,0.134553163448449,1.34867535230072e-19,6.78021798436801e-36,0.0800761294534908,3.262012219665e-39,1.28265556797732e-11,3.62298548673743e-13,1.15990563675478e-25,2.33520063956362e-45,9.2406587582353e-23,1.39926996226104e-10,6.64336214041045e-20
"X127.4",1.03466441838129e-14,1.23379444468514e-16,1.71164001331896e-08,4.14876036165209e-11,0.223807501639324,5.02351468946337e-09,1.44466055364535e-14,0.00250113799659695,1.47010642774409e-06,0.0572159964306305,0.104553161134467,0.405261562842274,1.51192642096666e-12,6.94402849138622e-33,6.72832086101259e-29,1.40467690514793e-11,3.91572456292873e-37,4.43358580357105e-12,0.000318802461592043,0.0132716170535319,0.00628870494969919,0.00983294204130391,3.34002561141536e-36,1.29199993978569e-07,1.53568447922501e-19,8.08939255580858e-19,1.49622261657063e-06,2.41781129474599e-36,4.9055345449302e-20,1.42180680338844e-18,1.73263190764511e-17,1.91222643601543e-27,1.52445430517265e-31,1.5462388434563e-06,8.72817844096906e-05,8.67214033937521e-16,5.56124693095812e-24,2.66139405404146e-10,5.46475053635247e-13,1.56841398459844e-13,3.20020118304742e-31,2.60678077076929e-39,3.92096595745707e-26,0.0763404458593855,3.77720870262874e-19,5.3376304525092e-10,0.120451762964232,5.79308089246631e-18,0.0382714016003156,1.13802088519685e-14,4.43348327956573e-20,6.76411357244082e-32,1.03573914019785e-16,7.94948095008504e-20,4.05367265915265e-29
"X64",6.48730325358311e-17,4.09080767308935e-18,7.50957692555977e-17,3.48362666555628e-06,0.293196568764182,4.18293876823614e-10,5.16088797108686e-23,3.93514637871145e-17,1.77490547173938e-18,0.0172406803769416,0.263747307655339,0.292327342904699,8.37163475609929e-12,4.48503093804407e-17,0.000577245296999118,2.4346089059021e-10,0.0397961743984739,7.93125231684452e-15,5.79623651339587e-10,0.000956707822294242,8.97531463515144e-20,0.000152799635028867,1.03446641512817e-21,1.55977315159235e-07,8.95529284991787e-20,2.46302318536839e-35,1.90161003715507e-10,1.75205939166159e-23,7.17573388919489e-23,4.1322085912926e-19,3.21138457833038e-16,8.15591065684231e-20,8.14758187572956e-15,1.49103734779376e-13,4.46592758167923e-09,1.19124352061621e-18,5.26691263561042e-41,3.15675514426325e-18,3.86454586706315e-14,1.11944280500754e-20,1.98194903809318e-24,2.14399046052708e-26,9.38785857894053e-17,8.02732762051488e-05,8.14028598765018e-21,1.31042682872367e-20,0.0556166360027423,6.52360005916139e-18,0.131767693527026,1.29836865031722e-29,3.72942085709072e-20,2.2463423829884e-12,1.80522387995678e-16,5.59897948659895e-17,2.60999269542388e-20
"X83.3",4.28129741480988e-34,6.372440717145e-18,2.93229585943799e-21,5.60380727227388e-17,0.302901039050391,3.48996333896549e-23,1.06163384446304e-31,6.81295116147941e-26,2.38796354850071e-32,6.98081381263504e-12,0.215169283908957,0.13457838944697,3.52385822570403e-36,3.44198156034635e-23,2.1563568206983e-20,1.051297228439e-09,0.130729834727926,1.51370346321741e-19,0.0239726143174462,2.32386722106849e-07,3.26935078739411e-30,0.000128971118968315,1.03629299749692e-21,1.01533907590764e-26,1.68398896102696e-18,8.77630060172981e-53,1.39048387594772e-41,2.95572281662423e-14,3.95709642710931e-38,3.2321330653434e-15,1.16464128359801e-28,2.46124840191944e-15,1.71909461064232e-19,1.1312143068579e-24,4.60525150049195e-20,1.14474205586376e-28,3.63072724958433e-40,2.33587629953661e-16,3.31820321411602e-26,1.81713624144417e-27,1.32131069547194e-21,3.98269304690346e-35,2.15050066811917e-26,1.42359801609576e-22,2.16152161990944e-23,5.80967532276328e-22,2.76942712764027e-17,5.76904625237132e-38,0.243294642529092,2.1197466351076e-20,9.1808746457568e-25,1.24155435948097e-18,3.38136818819265e-25,3.01635846711985e-22,6.08596049110603e-26
"X176",0.000597422816559315,3.55874475118141e-23,4.46403189707431e-15,1.45789493742189e-10,0.249718400909096,4.71787327287165e-11,1.6667393461369e-06,2.26828066274624e-26,1.99037046998103e-22,3.01337869554877e-32,0.0410962396633772,0.0294194802371848,1.61143061134698e-14,6.3008346634987e-14,0.000687462465931874,0.00263957251051896,0.121421972684643,2.19316316877249e-06,0.138457745907439,0.0092780735574986,2.7907218981879e-08,5.05025373759979e-05,3.96256636681863e-07,2.12015291836699e-26,5.28044224804206e-07,3.16766237996266e-39,7.61524559532637e-33,1.91894096931512e-16,5.74728239613463e-21,3.15559492483892e-07,7.10668367085694e-22,1.09169559312133e-21,2.03790878334722e-18,0.00381423325948219,5.0033760754393e-13,3.76394504961917e-13,1.19116627691633e-14,4.36897467726604e-16,1.33406393103453e-19,0.00433072102805831,0.000767091426090906,7.89513545268512e-12,1.02539180862818e-17,0.00877560244329815,1.06204040378726e-08,2.68227622652239e-07,1.3374340948424e-31,7.23880144262511e-20,0.322307079612703,2.46522930367079e-19,7.19226337799049e-20,3.52671957936077e-27,6.33242025250863e-13,1.39722443696341e-23,1.07839367812008e-17
"X164.1",3.0727157932333e-11,8.77099427076691e-08,6.56288058957886e-16,3.32747590844221e-10,0.195385934342564,0.00582872376571984,0.00221207153514747,5.13992459994814e-17,3.8134951516054e-19,6.68276308070938e-24,8.31086775095295e-12,4.04897702979461e-06,0.00720571389031126,6.29565247413139e-07,0.00966681611544838,0.00346751780928505,0.023082475264944,0.0819661409858231,0.227588468332251,0.00451897115068086,0.00196162248916393,3.81918994018685e-05,2.99977458627718e-06,7.9286824357919e-21,7.8172574017302e-07,9.37629087733297e-12,6.51329476677316e-05,2.20493047754628e-07,0.0021122218311298,5.57872229522942e-05,1.09776891322897e-17,6.0953481804856e-09,5.07375914253741e-07,1.30797027874462e-07,1.84670356415215e-05,2.69631573117555e-13,1.44701368360415e-16,2.22596302821795e-15,2.72991365630289e-10,2.71489263984679e-11,0.000116795267367457,0.00267688908050359,1.00297200347271e-18,0.00159338232951838,6.67928832110239e-20,6.57201714728582e-16,0.00836529963824627,2.22389150615247e-15,0.297603287047442,1.44052517757563e-07,0.00308159613892118,3.37245585949323e-24,2.62684722934587e-11,5.3040818147107e-18,0.00410525149442247
"X113.3",1.71692920628721e-32,0.00956150439207793,1.5361216504613e-26,7.53613030580827e-21,0.160943044084079,3.96459307462392e-08,0.0161293077403745,5.01614642264917e-19,3.92187529835806e-16,2.33859414297852e-10,0.00299917361235158,8.00117648532625e-26,0.00303339939532573,2.67238598958426e-10,1.04646160835569e-10,0.00442363367161096,1.79909859297853e-42,0.25890747796738,0.192156571360967,0.00443323805529901,0.000332642328651363,2.72391773562464e-10,1.34241388238231e-11,2.72886323312586e-06,4.72124688339252e-22,7.76801944040533e-11,0.00426329663429653,4.31325875842952e-16,2.67875562294974e-11,7.58934205703839e-08,1.28500541417772e-06,1.22235498547202e-06,2.02603941470298e-12,5.61960022588417e-10,2.34233350786289e-05,1.01124782503949e-20,2.89618221798194e-17,1.70401710179536e-12,2.00872587363914e-09,2.69310727445086e-20,0.000309148390190538,3.47129177140733e-13,0.00201880961833102,6.0591921359587e-08,3.01587915036808e-09,8.29455559961555e-22,1.16891839516836e-23,2.91806979878606e-23,0.187822894701145,0.0161828096282103,2.61867233364691e-17,1.34175391035713e-17,1.51973388319195e-07,8.92623429712893e-14,1.67903335393547e-21
"X134.1",2.96862750657969e-20,0.0347981320404553,0.00184697291107619,0.00046345196830089,0.143675168283428,2.25108288365819e-14,0.00338807834814355,5.09877437222707e-17,1.66016351179678e-11,0.0106026363337599,0.0124349545270301,1.95367642684572e-07,7.47956837462266e-13,1.2993187335825e-15,1.4314505006856e-10,3.87062882352803e-07,4.02207217002381e-25,0.406390330320198,0.0928197871048769,3.27939556647598e-05,4.14537215971957e-06,3.72845084410349e-15,9.24847390518164e-07,6.02400396632245e-13,9.61712531483287e-14,1.17579596940095e-11,7.22860168928897e-11,6.87421023348388e-11,2.5206141628475e-28,0.00229731304356762,1.53182311810868e-07,6.81753596926263e-08,1.21475525407945e-14,0.00896499397982243,6.37113715704326e-08,1.49964906673864e-08,3.57021369978727e-14,3.44044979222565e-13,1.24145972653833e-08,2.95416973959348e-14,1.4840900290821e-06,4.24411173219197e-13,1.62291618338897e-18,0.000140009811779539,0.00032923990614224,6.06493089960427e-09,5.1988292625256e-15,2.9654465310517e-14,0.086881461064735,0.0211714158483239,0.0114712280320494,2.13441340808914e-15,3.73310041745028e-11,0.0182887753757118,7.88915389773343e-20
"X119.3",0.0367222833193855,2.08055136488492e-20,0.146325263425245,3.00379322887198e-06,0.124033712166585,1.15789279643617e-14,3.54883235272736e-07,3.54584826791377e-10,5.00066206175543e-11,0.00921141182702608,0.00017297215686527,0.00758269376204328,1.41560807510993e-12,8.10288564529943e-21,1.14752139310532e-05,3.1723148312893e-06,0.0183166304316283,0.415704744645346,2.32904074118457e-05,7.82472329655227e-13,6.09777861254256e-05,4.38097415919294e-16,0.00383758556908123,3.72830277321502e-27,8.17843025349157e-19,7.7331408306864e-21,0.024142285098266,4.87162992293002e-10,2.84451498584014e-16,5.27267581871383e-10,1.74978092625927e-23,7.15101780754129e-14,6.59949763843099e-05,7.66348840711839e-09,1.29337177633573e-17,1.50905094902153e-11,6.09607226348788e-19,1.03703713883897e-18,0.00161664803681519,1.30584534254998e-12,2.97036782372675e-17,3.42896405377792e-20,9.56122240307077e-28,0.0150387885109924,1.97612997027885e-09,1.75339477252031e-12,9.76537427752281e-05,3.65475085722078e-05,0.0432044626053547,1.55156957067656e-06,3.84477864218947e-05,0.00118219762202491,1.06057078134116e-07,0.0459582747545522,1.53645965662157e-06
"X161.2",1.80029177421401e-05,6.66905547774376e-25,0.158692630511699,0.0115596349032378,3.62526027870744e-15,1.89286047662772e-19,1.7805350351888e-09,1.57546935382543e-13,0.00193552638940553,0.153565408252299,4.62285984014937e-20,3.63660904290942e-23,9.04927063840037e-19,4.97859102512099e-20,8.76432822356352e-11,3.34235300942535e-13,4.6368127103502e-14,0.00162713007350357,2.51376362531795e-20,1.98125041497191e-28,0.00190994129521114,1.49765185893099e-21,5.23359090329386e-21,4.21560540784865e-24,0.00109646247389464,4.5222881318991e-05,0.011001223145718,1.37977407357039e-25,0.00314493426439177,1.03358721451117e-18,3.32317036253558e-17,2.13929768723901e-08,2.39839708349004e-19,1.50691375391637e-19,1.02094639875487e-17,1.40974635983795e-16,5.06541165407285e-34,0.377882386411055,2.83938886207341e-07,1.24533937182992e-20,2.2168257580169e-07,8.38086881825686e-07,0.000130490989229926,0.000181202802043266,0.00301500897453684,1.31682465491423e-14,3.63381279316128e-16,7.76917324768361e-25,0.0112165521947797,0.000282195278654273,8.61741478812121e-26,0.11816589986777,3.35643021575093e-13,2.04618659010415e-21,4.17517553324562e-14
"X143.2",5.62003744030337e-07,0.00513553100221281,0.0168058112824278,3.25265266172941e-06,2.43757992521999e-11,9.73878844507079e-28,6.20661227207663e-36,0.00104185527160745,1.65611885443826e-16,0.209939907347716,4.89495270450548e-17,1.11670342489985e-23,4.26112903709508e-19,1.07455277904245e-08,3.86001399867546e-31,2.66914005393655e-21,2.8750814314813e-09,0.000702960751964313,1.31082079171687e-16,0.0304186451707302,0.00282806922852087,2.19079601060092e-29,9.93611362026297e-06,0.0130480039163055,1.35942883471341e-20,6.26392435753523e-15,0.0146056878920801,3.56017482197951e-18,1.40534451934101e-06,4.06526097551736e-26,2.31573126752558e-06,0.0175266243253382,1.1357074866285e-15,3.2773513190663e-17,1.84906652859035e-26,1.44307280427017e-11,5.51338659007516e-36,0.381953318116582,4.80844150590838e-14,1.32553333089463e-13,9.25536974871809e-25,3.46301392202748e-10,3.34474443783494e-19,8.71469114281175e-11,0.00381804088933735,0.00360817590735444,3.43332010970783e-12,1.76959323729141e-16,7.50169231121967e-06,6.0540695370983e-22,3.65257747104308e-08,0.127978327615847,5.08996183422386e-26,9.05947150103867e-10,1.13258781881822e-17
"X165.1",0.00245538461046296,8.39593020252937e-13,6.95402593738145e-44,9.22542030677189e-19,2.41597796903513e-17,4.71384383500257e-35,4.55836160571558e-40,1.27292242126048e-26,5.04172855835116e-23,0.259747971524307,2.15601121308328e-14,3.20748273176361e-39,7.20719155211484e-38,1.4369044677271e-20,4.41543585204132e-24,1.27894231145156e-07,1.46438333813721e-10,0.000857501095135817,3.34550286630214e-08,0.122047603103323,0.000633678690242679,2.25348651140223e-15,4.81843361721874e-12,4.99120249021768e-13,3.51397782413976e-19,5.62381129412807e-43,0.0138061619469097,2.83531864742815e-18,4.97809681393747e-12,4.93312691718235e-24,7.37256276215992e-07,0.0205069431017795,2.42766085610741e-16,1.07050703188924e-36,2.35630073771887e-35,1.59244058886841e-17,8.17055745526661e-21,0.267344468719264,1.24449133774446e-22,2.26887431027777e-20,4.58858882336864e-25,4.72055793346111e-09,1.37437633057958e-26,6.60035850159724e-35,0.00118770270668408,1.37470442654817e-11,1.81804928507982e-12,1.05478876282084e-22,0.014806722040308,4.82245537844465e-26,1.24638988846543e-19,0.131209329923816,3.27640064592358e-30,7.12947758505898e-23,2.39162261164122e-19
"X129.3",9.11782333369764e-06,2.35647427304113e-29,1.62234793437823e-20,3.60348615052048e-13,0.00107253522116419,1.23028271129098e-33,6.19826552340442e-37,5.84033631513332e-28,1.05164391286784e-09,0.317229043592989,1.16723045548781e-05,5.33010606714612e-35,7.17154810401007e-21,1.35048946058581e-19,2.53264920805831e-12,5.03115432992003e-09,6.96922843895808e-09,1.14621465160783e-05,0.00247709247579216,0.1854312401662,0.00539178642406323,0.0162467388380385,2.05466484886801e-15,2.71023914251592e-13,2.07353296123751e-08,9.74631385565902e-52,0.0131510371375901,2.41007690405024e-18,5.02709929205412e-29,3.40646751851733e-13,2.69957860223626e-11,0.00673694829479006,6.68401481291221e-12,2.21930096256962e-36,2.43929653835543e-23,3.82491414480374e-14,4.05664147537418e-12,0.149118638051665,4.79958555419486e-18,3.59507351462149e-17,0.0043159294199151,1.14668832540838e-16,4.5710937684044e-15,1.89937918898224e-61,3.39068085454658e-10,3.6318359319792e-13,2.28197172283468e-14,2.5660296176193e-19,0.0200379889420428,4.9560887012998e-24,6.56904251366113e-10,0.128783614701968,9.9464517347293e-26,6.28624293289124e-19,5.65375506888498e-21
"X94.3",7.17241383421999e-05,3.9701988531761e-10,0.00401255107477978,0.00424909557864429,0.00109429857242901,5.52017267155031e-12,7.96118722200191e-17,1.01615053049364e-10,2.52894418346313e-10,0.383159745109889,0.000229500521052404,0.0205190247494911,1.02639780552743e-09,2.96281401592869e-15,7.81921588165494e-08,3.06766593383512e-06,0.000395015002421651,8.83492597954981e-05,0.00347907585270371,0.163536531855041,0.00426606112908704,0.0849762214693076,2.38329183769441e-06,1.06282149667907e-21,2.10140354067924e-07,9.51853311518786e-39,2.61742566794537e-06,2.5350514952473e-13,2.65090016102238e-31,0.000471061805521641,1.92591302819599e-22,4.18447033096987e-13,6.94141631173067e-13,1.40019370815533e-32,5.76699066786341e-17,1.6349537961176e-09,2.54266279797471e-10,0.0460103878172395,4.63633603513924e-19,0.000626766744173532,0.00825171718846342,6.25739710334954e-17,3.13768498828433e-13,7.6227577451982e-43,8.01137210490171e-07,4.08477098204076e-17,2.46309755824452e-16,9.5663458875558e-07,0.000109239641440801,5.77313547620236e-09,0.0141121997613409,0.124493334065711,3.00036108561365e-25,0.000214345866448893,1.11096125627655e-15
"X70",1.05839111202953e-09,0.00133702605119997,0.00371636735524456,5.06017587338037e-05,6.24995640451783e-19,3.70226177581091e-14,3.37923414304938e-06,1.71617577344986e-13,3.4029370542172e-22,0.388501341507012,0.000229401538067118,0.104694820288304,2.98474598832643e-16,1.20397038736424e-06,1.75646901784974e-06,1.47732225980412e-06,0.00141260576759342,2.46500254782968e-05,0.000101484488839137,0.060676085561793,0.000574472359832285,0.145388360374783,0.00146974743187782,1.49203849749429e-25,8.02420361704666e-08,0.0305138336693046,9.28315966786319e-14,0.00117149110634142,0.000118987710054832,4.11126646681298e-10,8.2727466660458e-16,1.57797672596697e-08,5.04621475644397e-07,8.1172213257183e-28,1.8663382772618e-14,1.32292584919294e-12,1.23183284085107e-09,0.00415884078318564,4.37985061355085e-21,2.21244465747543e-07,0.00214055755347844,3.97341825635002e-11,7.85450680501057e-07,8.28699028749313e-09,0.00631432220918739,1.02279736871952e-10,1.1136294882608e-18,0.00208725315240974,0.000459077831035208,1.5349882548133e-10,0.0198262281855198,0.118636456406759,4.34462541830575e-09,0.000303951439739385,0.000837400291852353
